ref_img,dist_img,dst_type,dst_lev,var,mos,DSSIM,SSIMULACRA,Butteraugli,Butteraugli_XL,Butteraugli_XL_3m,Butteraugli_XL_2s,Butteraugli_XL_3s,Butteraugli_XL_6s,Butteraugli_XL_12s
i20.bmp,i20_10_3.bmp,10,3,0.10352,4.94444,0.0232899,0.08681695,5.435929,4.9339084625,2.273208,1.846066,1.949781,2.21543,2.654412
i20.bmp,i20_10_4.bmp,10,4,0.08009,3.57895,0.07619858,0.16374803,15.879326,13.2427520752,6.681258,4.946554,5.358767,6.50652,8.178486
i20.bmp,i20_10_5.bmp,10,5,0.10707,2.74359,0.17053729,0.23005823,27.135298,27.7821540833,12.440632,9.486275,10.330814,12.292524,14.698559
I20.bmp,I20_11_1.BMP,11,1,0.12135,5.57895,0.01283055,0.05794387,5.236856,4.8255181313,1.74433,1.267144,1.380164,1.663279,2.189548
i20.bmp,i20_11_2.bmp,11,2,0.13687,4.84211,0.02558552,0.09263956,11.07548,10.1936044693,2.970803,1.837448,2.067462,2.707331,4.137616
i20.bmp,i20_11_3.bmp,11,3,0.1117,3.43243,0.07706566,0.16420008,19.972637,17.5593891144,6.226499,3.711546,4.338643,5.92053,8.420323
i20.bmp,i20_11_4.bmp,11,4,0.09076000000000001,2.0526299999999997,0.16578261,0.22071603,34.718849,37.8862800598,11.509296,6.612015,7.790608,10.698291,16.038988
i20.bmp,i20_11_5.bmp,11,5,0.10707,0.74359,0.36928242,0.30887885,111.299797,74.5745010376,26.751227,14.484678,17.670198,25.68033,36.903153
i20.bmp,i20_12_1.bmp,12,1,0.17457999999999999,6.12821,0.01801972,0.11394317,11.412653,8.7712087631,2.951741,1.177091,1.720947,2.861324,4.272953
i20.bmp,i20_12_2.bmp,12,2,0.18545,5.30769,0.01791255,0.0222639,11.116967,11.9134874344,3.693513,0.9591,1.550848,3.506937,6.022753
i20.bmp,i20_12_3.bmp,12,3,0.11589,4.447369999999999,0.05181942,0.14607594,15.21297,12.7884311676,3.919776,2.074518,2.585929,3.695402,5.477998
i20.bmp,i20_12_4.bmp,12,4,0.15264,4.25641,0.12274057,0.2134836,77.61882,54.1524009705,13.682665,3.867408,5.57561,12.091766,23.380619
i20.bmp,i20_12_5.bmp,12,5,0.09584,2.57895,0.25525203,0.2928077,76.084549,50.369430542,14.387896,5.822881,7.593327,13.145914,22.424446
I20.bmp,I20_13_1.BMP,13,1,0.13826,5.15385,0.02967659,0.06256291,26.339905,21.439950943,5.752926,1.734728,2.392765,5.209767,9.656246
i20.bmp,i20_13_2.bmp,13,2,0.135,3.7894699999999997,0.07041744,0.15096356,14.594231,10.0337896347,3.756733,2.637669,2.851499,3.546503,4.872197
i20.bmp,i20_13_3.bmp,13,3,0.11955999999999999,3.82051,0.028980900000000007,0.11532003,19.077599,12.8773574829,4.824963,1.80906,2.566878,4.735743,7.172268
i20.bmp,i20_13_4.bmp,13,4,0.09192,2.89189,0.2054038,0.31509316,41.231754,18.2374420166,6.442183,4.140833,4.638365,6.122713,8.565473
i20.bmp,i20_13_5.bmp,13,5,0.09735,2.02703,0.54180054,0.35512687,72.523262,37.9945449829,12.443343,7.999839,8.744246,11.433778,17.152004
i20.bmp,i20_14_1.bmp,14,1,0.16002,6.02632,0.02065455,0.03298778,34.319176,25.521194458,6.024313,1.271203,2.225205,5.283984,10.56375
i20.bmp,i20_14_2.bmp,14,2,0.17663,5.84211,0.02726491,0.03836339,31.826571,20.9965324402,5.456588,1.567652,2.547497,5.015421,8.806846
i20.bmp,i20_14_3.bmp,14,3,0.1773,4.5526300000000015,0.08090645,0.07827476,46.294804,30.4504413605,8.698669,2.934864,4.442964,8.17924,13.473804
i20.bmp,i20_14_4.bmp,14,4,0.18905,4.12821,0.10949574,0.07936125,69.04811099999999,45.1638717651,12.419575,3.961914,5.985616,11.466406,19.806704
i20.bmp,i20_14_5.bmp,14,5,0.16401,3.3684199999999995,0.18421449,0.1062556,66.842377,55.9154014587,16.217033,5.258311,7.814244,15.070576,25.766279
i20.bmp,i20_15_1.bmp,15,1,0.1379,3.23077,0.12305411,0.08794299,97.874725,97.8927764893,31.388801,9.494062,15.958696,30.559543,47.648166
i20.bmp,i20_15_2.bmp,15,2,0.1356,3.34211,0.10835335,0.07745721,73.03344,91.7264785767,31.266882,8.989474,15.532286,30.555003,47.713357
i20.bmp,i20_15_3.bmp,15,3,0.1587,3.69231,0.0948662,0.06703318,73.268227,97.3180999756,32.058497,8.323964,14.986926,31.009998,50.178566
i20.bmp,i20_15_4.bmp,15,4,0.15721,3.89744,0.06586931,0.06312819,84.316437,83.2156066895,29.381917,7.564961,14.101603,29.051012,44.993135
i20.bmp,i20_15_5.bmp,15,5,0.18112,4.05128,0.03633542,0.05275796,123.637062,133.6322631836,43.447975,8.764135,18.319543,42.357167,69.667217
i20.bmp,i20_16_1.bmp,16,1,0.17371,6.05128,0.00102032,0.00927292,3.331334,5.9410405159,4.311976,3.750827,3.908979,4.298616,4.728333
i20.bmp,i20_16_2.bmp,16,2,0.15734,6.05405,0.00326284,0.01746206,5.266895,9.9845762253,7.102937,6.00922,6.350172,7.102141,7.856499
i20.bmp,i20_16_3.bmp,16,3,0.16860999999999998,5.40541,0.008534299999999998,0.07782711,11.663441,20.1750240326,14.310384,12.478827,12.970608,14.236341,15.724205
i20.bmp,i20_16_4.bmp,16,4,0.1333,5.13514,0.01818122,0.06224421,14.641782,29.6733856201,21.258163,17.943722,19.066041,21.274609,23.433841
i20.bmp,i20_16_5.bmp,16,5,0.14929,4.71795,0.04846732,0.15538551,24.292749,40.4149436951,28.287926,24.621863,25.527533,28.044454,31.291792
i20.bmp,i20_17_1.bmp,17,1,0.15219000000000002,5.61538,0.00523794,0.02404787,7.597139,12.3509864807,7.925769,5.711005,6.434135,7.981652,9.361521
i20.bmp,i20_17_2.bmp,17,2,0.19971,6.33333,0.01926826,0.10402603,12.990761,20.845949173,12.808453,9.141559,10.396303,12.87337,15.155687
i20.bmp,i20_17_3.bmp,17,3,0.1327,4.324319999999998,0.03258261,0.06379008,18.899317,33.881149292,20.838016,15.025518,16.844082,20.923172,24.746792
i20.bmp,i20_17_4.bmp,17,4,0.17457999999999999,5.87179,0.07839969999999999,0.19587107,25.897631,44.3342208862,24.099054,17.192182,19.438584,24.064628,28.793949
i20.bmp,i20_17_5.bmp,17,5,0.18075,3.5384599999999997,0.14708158,0.13996451,38.565083,72.3934020996,42.048301,31.044204,34.230252,41.882101,50.032549
i20.bmp,i20_18_1.bmp,18,1,0.1338,5.61538,0.00237089,0.00392778,6.500593,9.6263742447,4.469804,2.730582,3.119472,4.305403,5.984537
i20.bmp,i20_18_2.bmp,18,2,0.15087,5.23684,0.00447094,0.00658631,10.236272,14.8856277466,6.790417,3.958788,4.595424,6.562896,9.212931
i20.bmp,i20_18_3.bmp,18,3,0.13289,4.5,0.00906516,0.01040464,16.533117,23.4679603577,10.543535,5.823889,6.879507,10.234849,14.516249
i20.bmp,i20_18_4.bmp,18,4,0.13867000000000002,4.13514,0.01909725,0.02046022,27.014294,37.166343689,16.519251,8.502953,10.306357,16.147141,23.104254
i20.bmp,i20_18_5.bmp,18,5,0.16969,4.1052599999999995,0.03942554,0.03920285,43.065105,57.1499061584,25.190055,12.477509,15.407882,24.705848,35.456434
i20.bmp,i20_19_1.bmp,19,1,0.14895,5.82051,0.01215491,0.11282678,5.406574,3.4588541985,2.042153,1.667827,1.817022,2.055115,2.254321
i20.bmp,i20_19_2.bmp,19,2,0.16566,5.17949,0.0229137,0.17534357,7.376983999999998,4.3123502731,2.68766,2.200708,2.392663,2.705121,2.965197
i20.bmp,i20_19_3.bmp,19,3,0.12655,4.7948699999999995,0.04260178,0.24960799,10.376794,5.5443305969,3.512459,2.878382,3.123413,3.533342,3.880623
i20.bmp,i20_19_4.bmp,19,4,0.14951,4.0,0.0761157,0.3311643,15.166894,7.0274448395,4.558251,3.741734,4.054693,4.585534,5.034527
i20.bmp,i20_19_5.bmp,19,5,0.11942,3.4615400000000003,0.13216025,0.41916907,18.131453,9.2802658081,6.01487,4.934207,5.34711,6.049666,6.647834
i20.bmp,i20_20_1.bmp,20,1,0.10867,6.15789,0.00994638,0.08143224,3.876904,3.0184264183,1.399321,1.113214,1.190777,1.373295,1.633891
i20.bmp,i20_20_2.bmp,20,2,0.12997,5.46154,0.02125372,0.13698,4.816133,3.9440677166,1.92049,1.496207,1.616746,1.886708,2.258017
i20.bmp,i20_20_3.bmp,20,3,0.12430999999999999,4.78947,0.04436563,0.2190836,7.050677,6.1336140633,2.727719,2.075836,2.267714,2.683713,3.23173
i20.bmp,i20_20_4.bmp,20,4,0.1275,3.5263199999999997,0.10893524,0.36994478,13.59774,11.5043239594,4.566259,3.267625,3.644219,4.446726,5.607832
i20.bmp,i20_20_5.bmp,20,5,0.10223,2.71795,0.27362089,0.52222086,34.268188,21.1951122284,8.38454,5.727677,6.453818,8.082532,10.61727
i20.bmp,i20_21_1.bmp,21,1,0.16092,5.5526300000000015,0.01555124,0.06997679,5.189514,4.1113972664,2.398849,2.056498,2.153006,2.382016,2.661526
i20.bmp,i20_21_2.bmp,21,2,0.14620999999999998,4.76316,0.02974203,0.11049122,10.111799,7.1800832748,4.156431,3.178037,3.412386,4.070958,4.98595
i20.bmp,i20_21_3.bmp,21,3,0.10255999999999996,4.0,0.05179419,0.16699735,10.258489,10.01121521,5.873844,4.55627,4.882191,5.760119,6.97922
i20.bmp,i20_21_4.bmp,21,4,0.08886000000000001,3.24324,0.08898928,0.2251221,14.462098999999998,18.3226261139,9.241118,6.798198,7.362363,8.985706,11.375284
i20.bmp,i20_21_5.bmp,21,5,0.09584,2.57895,0.13975203,0.28308761,29.453075,24.1151504517,13.333941,10.050576,10.780186,12.890268,16.33137
i20.bmp,i20_22_1.bmp,22,1,0.16217,6.0,0.01108568,0.07412178,8.668283,6.9533481598,2.435631,1.325003,1.531686,2.298922,3.476285
i20.bmp,i20_22_2.bmp,22,2,0.14312,5.1052599999999995,0.01927888,0.11752311,10.828713,11.1478786469,3.740939,1.827398,2.151172,3.429446,5.642201
i20.bmp,i20_22_3.bmp,22,3,0.1275,4.52632,0.03720259,0.16743574,15.034922,13.4037857056,5.583115,3.405773,4.006624,5.491241,7.25148
i20.bmp,i20_22_4.bmp,22,4,0.09192,4.10811,0.05968925,0.2510529,16.680428,15.2371072769,6.19879,4.200938,4.693751,5.990117,7.912501
i20.bmp,i20_22_5.bmp,22,5,0.08241,3.7297300000000004,0.12366926,0.33180334,26.853239,45.4476242065,17.840564,9.504707,11.273457,16.932399,25.315836
i20.bmp,i20_23_1.bmp,23,1,0.1402,5.94872,0.00226621,0.01636394,4.13431,3.1469964981,1.183955,0.560293,0.738663,1.158726,1.654474
i20.bmp,i20_23_2.bmp,23,2,0.19432,6.25641,0.00598836,0.03132608,8.794683000000001,6.6831841469,2.320972,1.069694,1.410821,2.243639,3.308455
i20.bmp,i20_23_3.bmp,23,3,0.18444000000000002,5.82051,0.01571637,0.04616516,15.705236,13.835808754,4.748249,1.977043,2.710345,4.580385,6.954018
i20.bmp,i20_23_4.bmp,23,4,0.13045,4.72973,0.04398241,0.10573798,19.537308,21.0222434998,7.011995,3.23277,4.163668,6.682746,10.189573
i20.bmp,i20_23_5.bmp,23,5,0.13826,3.15385,0.13461708,0.20267157,60.452682,78.1748809814,26.495622,8.926753,13.007699,25.257797,41.221369
i20.bmp,i20_24_1.bmp,24,1,0.13853,6.18421,0.01245454,0.06511243,4.554615,3.9396338463,1.644721,1.216334,1.310613,1.59181,2.031739
i20.bmp,i20_24_2.bmp,24,2,0.17995999999999998,5.07895,0.02663994,0.0973884,7.597846,7.6305646896,2.727691,1.811638,2.013822,2.598279,3.570973
i20.bmp,i20_24_3.bmp,24,3,0.12985,3.43243,0.06047689,0.14424139,15.159089000000002,15.9056243896,5.220532,3.026249,3.513091,4.90815,7.240355
i20.bmp,i20_24_4.bmp,24,4,0.11169000000000001,1.97436,0.15573935,0.21225867,61.032951,47.0937042236,13.46331,6.480338,7.945757,12.295508,20.148666
i20.bmp,i20_24_5.bmp,24,5,0.12635,0.84211,0.36110154,0.29222492,103.820435,68.9730072021,24.709507,12.578407,15.590603,23.618384,34.919534
I21.bmp,I21_01_1.bmp,1,1,0.10069,5.51163,0.01243365,0.10718774,3.875472,2.9290685654,1.461063,1.188934,1.271941,1.451042,1.660204
i21.bmp,i21_01_2.bmp,1,2,0.10081,5.06977,0.02404202,0.16537553,5.249918,3.4000604153,1.821341,1.540078,1.621157,1.806754,2.036113
i21.bmp,i21_01_3.bmp,1,3,0.12027,4.48837,0.0452721,0.24165373,7.208267,4.0862512589,2.273761,1.997588,2.070542,2.24981,2.500932
i21.bmp,i21_01_4.bmp,1,4,0.10303,3.9069800000000003,0.08330641,0.31923955,9.727272,5.4724464417,2.873987,2.621277,2.683225,2.844181,3.094554
i21.bmp,i21_01_5.bmp,1,5,0.11091,3.4883699999999997,0.14646179,0.39738639,14.81166,7.0546975136,3.940373,3.57122,3.645156,3.869395,4.306567
i21.bmp,i21_02_1.bmp,2,1,0.12705,5.80952,0.0038983,0.05246483,2.203561,1.8536596298,0.975253,0.776239,0.838802,0.971701,1.115257
i21.bmp,i21_02_2.bmp,2,2,0.12458,5.53488,0.00761064,0.08590907,3.176548,2.5200800896,1.287031,1.048968,1.120059,1.279313,1.46172
i21.bmp,i21_02_3.bmp,2,3,0.13279000000000002,5.44186,0.01520892,0.13499799,4.136201,3.0444259644,1.653336,1.402823,1.472685,1.640025,1.847299
i21.bmp,i21_02_4.bmp,2,4,0.10006,4.81395,0.02907996,0.1955417,6.029662999999998,3.9342467785,2.065853,1.841986,1.898613,2.044067,2.254879
i21.bmp,i21_02_5.bmp,2,5,0.08329,4.15,0.05547256,0.2713882,7.873294,4.6506762505,2.79119,2.567543,2.618411,2.758506,2.996654
i21.bmp,i21_03_1.bmp,3,1,0.12367,4.39535,0.03276537,0.10015956,9.119592,5.8507685661,2.413113,1.821471,1.971234,2.346104,2.921999
i21.bmp,i21_03_2.bmp,3,2,0.07227,3.9268300000000003,0.06290411,0.16053213,11.597151,6.76258564,3.092704,2.4162,2.58948,3.024095,3.664536
i21.bmp,i21_03_3.bmp,3,3,0.08856,3.16667,0.11689884,0.24006821,16.511855999999998,8.405380249,3.920257,3.170524,3.350521,3.827131,4.583119
i21.bmp,i21_03_4.bmp,3,4,0.10604000000000001,3.06977,0.22170773,0.33127488,24.827518,12.3394842148,5.0674,4.149074,4.347666,4.909948,5.944584
i21.bmp,i21_03_5.bmp,3,5,0.11535999999999999,2.5581400000000003,0.39230498,0.42673162,33.278824,14.0778455734,6.368108,5.425655,5.624834,6.20191,7.277581
i21.bmp,i21_04_1.bmp,4,1,0.14106,5.93023,0.00294921,0.04021454,3.117895,2.216843605,0.850773,0.603139,0.666876,0.811275,1.074167
i21.bmp,i21_04_2.bmp,4,2,0.15939,6.02326,0.00561142,0.06014508,4.642779,3.2590460777,1.27099,0.893005,0.990983,1.20912,1.612868
i21.bmp,i21_04_3.bmp,4,3,0.12483,5.46341,0.01077169,0.08815913,6.592851,5.3664178848,2.04355,1.386604,1.55372,1.930538,2.646391
i21.bmp,i21_04_4.bmp,4,4,0.14548,5.33333,0.02090903,0.12852674,9.034378,9.3315410614,3.460251,2.285654,2.595828,3.276804,4.50812
i21.bmp,i21_04_5.bmp,4,5,0.10926,4.65,0.03938543,0.18402155,11.06915,14.7816295624,5.724139,3.812921,4.373007,5.509875,7.289534
i21.bmp,i21_05_1.bmp,5,1,0.13772,5.69767,0.00781966,0.10813647,3.4388589999999994,2.4522190094,1.247125,1.020966,1.087317,1.235225,1.418834
i21.bmp,i21_05_2.bmp,5,2,0.1464,5.90698,0.01482475,0.1666047,4.447873,3.004506588,1.552159,1.320235,1.383668,1.534804,1.738005
i21.bmp,i21_05_3.bmp,5,3,0.12397000000000001,5.1162800000000015,0.0404313,0.28110352,7.056636,4.008292675,2.300577,2.096583,2.14576,2.275375,2.480596
i21.bmp,i21_05_4.bmp,5,4,0.09155,3.9285699999999997,0.10368055,0.39950281,11.317461,8.2524137497,4.561572,3.890694,4.025576,4.460898,5.198243
i21.bmp,i21_05_5.bmp,5,5,0.09523999999999999,3.0,0.26095205,0.54170954,18.148857,19.6677322388,11.368381,9.038343,9.625478,11.219455,13.260211
i21.bmp,i21_06_1.bmp,6,1,0.11118,4.926830000000002,0.02522166,0.04819559,9.800701,7.3420410156,2.369027,1.086333,1.40193,2.246588,3.458562
i21.bmp,i21_06_2.bmp,6,2,0.11143,4.38095,0.04380811,0.08722862,11.878414,8.799279213,2.971437,1.60853,1.919422,2.817322,4.177566
i21.bmp,i21_06_3.bmp,6,3,0.09439,4.02439,0.07221064,0.13966938,15.517426,10.3284540176,3.622829,2.303014,2.576638,3.402676,4.889173
i21.bmp,i21_06_4.bmp,6,4,0.07906,3.5,0.12910757,0.22255916,17.655888,14.1440620422,5.18005,3.408753,3.767255,4.92571,6.847186
i21.bmp,i21_06_5.bmp,6,5,0.11640999999999999,3.04762,0.20224297,0.32314071,21.690575,17.4421787262,7.420186,4.970862,5.545872,7.230497,9.484188
i21.bmp,i21_07_1.bmp,7,1,0.11170999999999999,5.02439,0.01650489,0.08698761,6.417389,5.3333349228,2.712513,1.890989,2.150375,2.691704,3.29546
i21.bmp,i21_07_2.bmp,7,2,0.11699000000000001,4.45,0.03293872,0.13679152,13.343915,18.7617988586,8.691316,4.231249,5.587675,8.722579,11.763696
i21.bmp,i21_07_3.bmp,7,3,0.0819,4.16667,0.06434119,0.1851197,19.251911,23.1634120941,11.977813,6.527137,8.326917,12.093095,15.513425
i21.bmp,i21_07_4.bmp,7,4,0.1068,3.59524,0.12187471,0.24394963,34.285286,43.7778511047,21.733874,10.61236,13.882435,21.783478,29.53571
i21.bmp,i21_07_5.bmp,7,5,0.11624000000000001,3.16667,0.14220164,0.20174654,27.535507,32.2175598145,17.802887,11.724147,13.659361,17.821399,21.9279
i21.bmp,i21_08_1.bmp,8,1,0.11785,5.5,0.00651235,0.01628274,6.721956,4.7728414536,1.730377,0.778534,0.984351,1.681714,2.525066
i21.bmp,i21_08_2.bmp,8,2,0.12853,4.85714,0.02086862,0.04676454,12.675102,7.5297288895,2.914792,1.45574,1.771477,2.825663,4.147235
i21.bmp,i21_08_3.bmp,8,3,0.10509,4.1162800000000015,0.06164135,0.10968878,20.162241,11.8176040649,4.802019,2.705252,3.154672,4.618146,6.633239
i21.bmp,i21_08_4.bmp,8,4,0.11784000000000001,3.23256,0.15647955,0.19672316,27.695637,19.8843097687,7.723373,5.104241,5.739656,7.3962,10.034264
i21.bmp,i21_08_5.bmp,8,5,0.08657999999999999,2.16279,0.3612747,0.32831605,67.125435,44.0440979004,16.52968,10.552724,11.995018,15.535854,22.05817
i21.bmp,i21_09_1.bmp,9,1,0.12444000000000001,6.075,0.01013425,0.0544864,3.897937,3.7292723656,1.501359,1.22477,1.287417,1.455352,1.761307
i21.bmp,i21_09_2.bmp,9,2,0.12705,6.19048,0.01841717,0.06897273,5.341774,4.4609627724,1.932063,1.575193,1.643501,1.859516,2.293173
i21.bmp,i21_09_3.bmp,9,3,0.13673,5.30952,0.044401,0.10765291,8.249127,7.369594574,3.090435,2.411486,2.546805,2.979053,3.745446
i21.bmp,i21_09_4.bmp,9,4,0.086,3.76744,0.1173103,0.19247644,18.509584,16.0115814209,6.089061,4.403821,4.793007,5.873996,7.60018
i21.bmp,i21_09_5.bmp,9,5,0.09194,2.09302,0.32770421,0.32516525,50.142574,41.1746063232,15.546618,10.920754,12.180265,15.124026,19.335564
i21.bmp,i21_10_1.bmp,10,1,0.16663,6.30952,0.0060896,0.03768865,2.310148,2.1675515175,1.046374,0.906409,0.938916,1.025748,1.174457
i21.bmp,i21_10_2.bmp,10,2,0.13554000000000002,5.88095,0.01238498,0.05113448,3.656474,2.8990292549,1.489931,1.30124,1.343894,1.462126,1.663773
i21.bmp,i21_10_3.bmp,10,3,0.14177,5.1395300000000015,0.0332774,0.08687133,5.421819,5.2222328186,2.489811,2.167495,2.231034,2.42216,2.81624
i21.bmp,i21_10_4.bmp,10,4,0.1068,3.2619,0.11639022,0.17043471,12.433357,13.862578392,5.746151,4.636681,4.833127,5.481215,6.924111
i21.bmp,i21_10_5.bmp,10,5,0.09377,1.9268299999999998,0.30773433,0.278378,25.607553,27.4396324158,14.456978,10.569201,11.524512,14.243103,17.60332
I21.bmp,I21_11_1.BMP,11,1,0.11540999999999994,6.12195,0.00927716,0.04096589,3.376698,3.0589327812,1.371718,1.174647,1.220396,1.342903,1.551855
i21.bmp,i21_11_2.bmp,11,2,0.10977,5.39535,0.01939196,0.05849576,4.317974,3.9361863136,1.808048,1.580725,1.624664,1.758032,2.041447
i21.bmp,i21_11_3.bmp,11,3,0.10905,4.69048,0.04332157,0.09543155,10.974241,8.6586866379,2.965787,2.331988,2.429673,2.764748,3.702941
i21.bmp,i21_11_4.bmp,11,4,0.09756000000000001,3.0,0.14065623,0.1981737,18.585684,18.0676574707,6.716915,4.835034,5.244499,6.393381,8.512864
i21.bmp,i21_11_5.bmp,11,5,0.10885,1.04651,0.4363258,0.34131214,72.178001,56.3821105957,19.933953,12.658128,14.450967,19.026853,26.324039
i21.bmp,i21_12_1.bmp,12,1,0.1527,5.7907,0.02280761,0.06429762,28.717014,18.056098938,5.393257,1.526185,2.594207,5.143188,8.442375
i21.bmp,i21_12_2.bmp,12,2,0.09777000000000001,4.7674400000000015,0.02699095,0.12190811,11.087873,11.2243671417,3.030856,1.196044,1.665525,2.816064,4.61098
i21.bmp,i21_12_3.bmp,12,3,0.1543,6.0,0.03663823,0.13274859,11.141798,11.1526288986,3.410777,1.596731,2.176883,3.266691,4.788755
i21.bmp,i21_12_4.bmp,12,4,0.13449,5.61905,0.0780006,0.16910153,11.070657,9.6335287094,3.693067,2.29422,2.775367,3.621469,4.682366
i21.bmp,i21_12_5.bmp,12,5,0.10372,2.0238099999999997,0.40473302,0.23176561,78.310661,36.1540908813,11.197467,6.53101,7.528895,10.277099,15.786407
I21.bmp,I21_13_1.BMP,13,1,0.1127,4.452380000000002,0.02210902,0.07598085,7.759857000000001,5.2480454445,2.117482,1.481777,1.637155,2.045144,2.670147
i21.bmp,i21_13_2.bmp,13,2,0.10372,3.6904800000000004,0.05867564,0.09596931,18.090145,14.2210931778,4.3353,2.423769,2.709509,3.877312,6.41908
i21.bmp,i21_13_3.bmp,13,3,0.09696,3.17073,0.13560265,0.18838086,20.702246,15.4026288986,5.041384,3.437361,3.739508,4.622946,6.761698
i21.bmp,i21_13_4.bmp,13,4,0.11805,2.34884,0.30828971,0.24881282,31.350859000000003,18.4773693085,7.564638,5.275903,5.759236,7.230187,9.70449
i21.bmp,i21_13_5.bmp,13,5,0.11057,2.5581400000000003,0.34385514,0.35391433,30.980793,15.1165571213,6.080689,4.598227,4.88751,5.812621,7.541936
i21.bmp,i21_14_1.bmp,14,1,0.16383,5.90698,0.02442553,0.03818174,23.903551,14.5482130051,4.209988,1.170458,1.926513,3.931643,6.771809
i21.bmp,i21_14_2.bmp,14,2,0.15388,6.1707300000000025,0.03373562,0.05011341,23.451477,15.286822319,4.358354,1.44974,2.258265,4.100929,6.715868
i21.bmp,i21_14_3.bmp,14,3,0.13864,5.9523800000000024,0.09913932,0.07783157,39.134457,28.3838348389,7.920338,2.804401,4.118369,7.282122,12.360525
i21.bmp,i21_14_4.bmp,14,4,0.13327999999999998,4.33333,0.17721464,0.0979393,46.116352,38.4120368958,11.868508,4.409943,6.31432,11.149568,18.141638
i21.bmp,i21_14_5.bmp,14,5,0.15385,3.65116,0.28830163,0.11705498,72.149185,59.9476165771,17.776069,6.445842,9.146497,16.558819,27.622891
i21.bmp,i21_15_1.bmp,15,1,0.14037,2.8536599999999996,0.09734068,0.12559377,92.705032,98.0508117676,26.583361,7.478077,12.7043,25.133649,41.912136
i21.bmp,i21_15_2.bmp,15,2,0.11961,3.2682900000000004,0.08749561,0.1077256,68.646225,95.1550750732,29.98369,8.015284,14.07456,28.71727,47.159239
i21.bmp,i21_15_3.bmp,15,3,0.11732999999999999,3.5714300000000003,0.07441726,0.09679891,75.101799,84.4699020386,27.407141,7.41159,13.275354,26.533693,42.412374
i21.bmp,i21_15_4.bmp,15,4,0.1421,3.7619,0.05312623,0.07702366,96.155846,86.3198547363,28.569721,7.384741,13.944395,28.453961,43.310806
i21.bmp,i21_15_5.bmp,15,5,0.16247999999999999,3.71429,0.02804604,0.05776627,113.887291,118.0489959717,37.966826,7.247584,15.522817,37.031358,61.346303
i21.bmp,i21_16_1.bmp,16,1,0.15112,6.12195,0.00055544,0.00257407,3.049278,5.7778167725,4.575392,4.336457,4.393363,4.54849,4.784323
i21.bmp,i21_16_2.bmp,16,2,0.15908,5.93023,0.00210535,0.00646739,4.989547,9.5270748138,7.431269,6.948734,7.070394,7.38511,7.838301
i21.bmp,i21_16_3.bmp,16,3,0.16247999999999999,5.71429,0.00673384,0.03137172,10.388556,19.307390213,15.450035,14.780506,14.937791,15.36599,16.046325
i21.bmp,i21_16_4.bmp,16,4,0.14253,5.16667,0.01749684,0.03574118,14.584743,28.0949993134,21.390867,19.815002,20.202151,21.231041,22.739408
i21.bmp,i21_16_5.bmp,16,5,0.16352,4.67442,0.03469038,0.10806947,21.22654,37.5524330139,30.988396,30.041885,30.263239,30.857063,31.844885
i21.bmp,i21_17_1.bmp,17,1,0.11753,5.34146,0.0040449,0.00470096,4.687901,7.0650262833,3.7755,2.469375,2.842471,3.753591,4.730438
i21.bmp,i21_17_2.bmp,17,2,0.147,6.2619,0.01321909,0.03235494,7.885107,11.9625759125,6.65214,4.512827,5.104992,6.608997,8.24243
i21.bmp,i21_17_3.bmp,17,3,0.13393,4.35714,0.02825639,0.02481236,11.713179,18.2245063782,9.653803,6.282285,7.228765,9.586032,12.146612
i21.bmp,i21_17_4.bmp,17,4,0.26215,6.30233,0.05029158,0.10192957,16.586216,22.1794910431,12.819862,9.199949,10.220884,12.762074,15.476629
i21.bmp,i21_17_5.bmp,17,5,0.12222000000000001,3.55,0.14485238,0.10153653,27.029995,37.5467224121,19.759226,12.946606,14.822537,19.627484,24.827659
i21.bmp,i21_18_1.bmp,18,1,0.10948,4.85714,0.00278029,0.00505876,6.639253,8.2075271606,4.139444,3.157143,3.393165,4.010594,5.014573
i21.bmp,i21_18_2.bmp,18,2,0.12165,4.317069999999998,0.0053717,0.0087509,9.492646,11.9818992615,5.925354,4.509832,4.84857,5.725288,7.202203
i21.bmp,i21_18_3.bmp,18,3,0.1127,4.11905,0.0107254,0.01730277,13.493921,19.2408599854,8.931643,6.502081,7.019459,8.517618,11.257851
i21.bmp,i21_18_4.bmp,18,4,0.15761,3.6097599999999996,0.02146922,0.034444800000000005,19.251989,34.1440658569,14.477191,9.486139,10.406487,13.7111,19.313985
i21.bmp,i21_18_5.bmp,18,5,0.17345,3.78571,0.0416767,0.06242386,25.61212,35.8147888184,17.172931,13.039828,13.981601,16.44218,21.095012
i21.bmp,i21_19_1.bmp,19,1,0.13449,5.38095,0.01439622,0.11870259,4.334577,3.4949877262,1.638875,1.26517,1.385127,1.619485,1.912012
i21.bmp,i21_19_2.bmp,19,2,0.12549000000000002,4.7907,0.027439,0.18103741,5.837779,4.5386972427,2.09651,1.607107,1.74294,2.042031,2.504559
i21.bmp,i21_19_3.bmp,19,3,0.1032,4.07143,0.05039767,0.2511285,7.804328999999999,5.7443528175,2.6457,2.02482,2.175065,2.556654,3.20538
i21.bmp,i21_19_4.bmp,19,4,0.10001,3.6428599999999998,0.0905259,0.32565347,11.220969,7.0711898804,3.433092,2.565462,2.734454,3.276746,4.288076
