mos,dist_img,var,ref_img,dst_type
6.05263,i12_16_3.bmp,0.17033,i12.bmp,16
6.11111,i12_16_4.bmp,0.16091,i12.bmp,16
5.67568,i12_16_5.bmp,0.18746,i12.bmp,16
6.26316,i12_17_1.bmp,0.18490,i12.bmp,17
6.81579,i12_17_2.bmp,0.17792,i12.bmp,17
4.81081,i12_17_3.bmp,0.19429,i12.bmp,17
6.26316,i12_17_4.bmp,0.22846,i12.bmp,17
4.02632,i12_17_5.bmp,0.16002,i12.bmp,17
5.64865,i12_18_1.bmp,0.14910,i12.bmp,18
5.35135,i12_18_2.bmp,0.18417,i12.bmp,18
5.00000,i12_18_3.bmp,0.16222,i12.bmp,18
4.48649,i12_18_4.bmp,0.14107,i12.bmp,18
4.29730,i12_18_5.bmp,0.17036,i12.bmp,18
5.72973,i12_19_1.bmp,0.12473,i12.bmp,19
5.51351,i12_19_2.bmp,0.14107,i12.bmp,19
5.29730,i12_19_3.bmp,0.10719,i12.bmp,19
4.71053,i12_19_4.bmp,0.10466,i12.bmp,19
4.02632,i12_19_5.bmp,0.10842,i12.bmp,19
5.58333,i12_20_1.bmp,0.13249,i12.bmp,20
5.27778,i12_20_2.bmp,0.12797,i12.bmp,20
4.43243,i12_20_3.bmp,0.12985,i12.bmp,20
3.60526,i12_20_4.bmp,0.10875,i12.bmp,20
2.80556,i12_20_5.bmp,0.09477,i12.bmp,20
5.15789,i12_21_1.bmp,0.16445,i12.bmp,21
4.94595,i12_21_2.bmp,0.14777,i12.bmp,21
4.02632,i12_21_3.bmp,0.07883,i12.bmp,21
3.02778,i12_21_4.bmp,0.10005,i12.bmp,21
2.00000,i12_21_5.bmp,0.08322,i12.bmp,21
5.25000,i12_22_1.bmp,0.09919,i12.bmp,22
5.13158,i12_22_2.bmp,0.10638,i12.bmp,22
4.56757,i12_22_3.bmp,0.11170,i12.bmp,22
3.50000,i12_22_4.bmp,0.12202,i12.bmp,22
2.62162,i12_22_5.bmp,0.11046,i12.bmp,22
6.05405,i12_23_1.bmp,0.16637,i12.bmp,23
6.18421,i12_23_2.bmp,0.16996,i12.bmp,23
4.89474,i12_23_3.bmp,0.11033,i12.bmp,23
3.18919,i12_23_4.bmp,0.08407,i12.bmp,23
2.21053,i12_23_5.bmp,0.08452,i12.bmp,23
5.86486,i12_24_1.bmp,0.16289,i12.bmp,24
4.37838,i12_24_2.bmp,0.12878,i12.bmp,24
3.07895,i12_24_3.bmp,0.10111,i12.bmp,24
1.97368,i12_24_4.bmp,0.07883,i12.bmp,24
0.40541,i12_24_5.bmp,0.08072,i12.bmp,24
5.53488,I13_01_1.bmp,0.14467,I13.bmp,01
5.42500,i13_01_2.bmp,0.12692,i13.bmp,01
5.06977,i13_01_3.bmp,0.14853,i13.bmp,01
4.79070,i13_01_4.bmp,0.14545,i13.bmp,01
4.02381,i13_01_5.bmp,0.14081,i13.bmp,01
5.30952,i13_02_1.bmp,0.11899,i13.bmp,02
5.53659,i13_02_2.bmp,0.13402,i13.bmp,02
5.62791,i13_02_3.bmp,0.16120,i13.bmp,02
5.40476,i13_02_4.bmp,0.16516,i13.bmp,02
4.66667,i13_02_5.bmp,0.12448,i13.bmp,02
5.14286,i13_03_1.bmp,0.15272,i13.bmp,03
5.07143,i13_03_2.bmp,0.13633,i13.bmp,03
4.16667,i13_03_3.bmp,0.13849,i13.bmp,03
3.66667,i13_03_4.bmp,0.11984,i13.bmp,03
2.76190,i13_03_5.bmp,0.12051,i13.bmp,03
5.73171,i13_04_1.bmp,0.12917,i13.bmp,04
5.47500,i13_04_2.bmp,0.13223,i13.bmp,04
5.55814,i13_04_3.bmp,0.14070,i13.bmp,04
5.43902,i13_04_4.bmp,0.14242,i13.bmp,04
4.92857,i13_04_5.bmp,0.17942,i13.bmp,04
5.35714,i13_05_1.bmp,0.12963,i13.bmp,05
5.04762,i13_05_2.bmp,0.17154,i13.bmp,05
5.51163,i13_05_3.bmp,0.17518,i13.bmp,05
4.16667,i13_05_4.bmp,0.12561,i13.bmp,05
3.09524,i13_05_5.bmp,0.08787,i13.bmp,05
4.55000,i13_06_1.bmp,0.12222,i13.bmp,06
4.25581,i13_06_2.bmp,0.13597,i13.bmp,06
3.66667,i13_06_3.bmp,0.09323,i13.bmp,06
3.44186,i13_06_4.bmp,0.11536,i13.bmp,06
3.09524,i13_06_5.bmp,0.10546,i13.bmp,06
5.72500,i13_07_1.bmp,0.13223,i13.bmp,07
5.31707,i13_07_2.bmp,0.13553,i13.bmp,07
4.64286,i13_07_3.bmp,0.13393,i13.bmp,07
3.41463,i13_07_4.bmp,0.10894,i13.bmp,07
2.82927,i13_07_5.bmp,0.09696,i13.bmp,07
4.80952,i13_08_1.bmp,0.15148,i13.bmp,08
3.95238,i13_08_2.bmp,0.13864,i13.bmp,08
3.12195,i13_08_3.bmp,0.09252,i13.bmp,08
2.58140,i13_08_4.bmp,0.09993,i13.bmp,08
1.73810,i13_08_5.bmp,0.11198,i13.bmp,08
5.07317,i13_09_1.bmp,0.13532,i13.bmp,09
4.76744,i13_09_2.bmp,0.16057,i13.bmp,09
3.18605,i13_09_3.bmp,0.09450,i13.bmp,09
2.16667,i13_09_4.bmp,0.08856,i13.bmp,09
0.48780,i13_09_5.bmp,0.09830,i13.bmp,09
5.48837,i13_10_1.bmp,0.17518,i13.bmp,10
5.46512,i13_10_2.bmp,0.17511,i13.bmp,10
4.47500,i13_10_3.bmp,0.11719,i13.bmp,10
3.25581,i13_10_4.bmp,0.13989,i13.bmp,10
1.16279,i13_10_5.bmp,0.10873,i13.bmp,10
5.32558,I13_11_1.BMP,0.18813,I13.bmp,11
5.32558,i13_11_2.bmp,0.15328,i13.bmp,11
4.69048,i13_11_3.bmp,0.13251,i13.bmp,11
4.34884,i13_11_4.bmp,0.14665,i13.bmp,11
2.38095,i13_11_5.bmp,0.11143,i13.bmp,11
5.23256,i13_12_1.bmp,0.18264,i13.bmp,12
5.44186,i13_12_2.bmp,0.17803,i13.bmp,12
5.11628,i13_12_3.bmp,0.16837,i13.bmp,12
5.26190,i13_12_4.bmp,0.14309,i13.bmp,12
5.04762,i13_12_5.bmp,0.14267,i13.bmp,12
5.41860,I13_13_1.BMP,0.13251,I13.bmp,13
4.92857,i13_13_2.bmp,0.16630,i13.bmp,13
4.79070,i13_13_3.bmp,0.16949,i13.bmp,13
3.63415,i13_13_4.bmp,0.11312,i13.bmp,13
2.40476,i13_13_5.bmp,0.10680,i13.bmp,13
5.64286,i13_14_1.bmp,0.14215,i13.bmp,14
5.40476,i13_14_2.bmp,0.16169,i13.bmp,14
5.73810,i13_14_3.bmp,0.18461,i13.bmp,14
5.02326,i13_14_4.bmp,0.15596,i13.bmp,14
3.97619,i13_14_5.bmp,0.14081,i13.bmp,14
2.73171,i13_15_1.bmp,0.14232,i13.bmp,15
2.87805,i13_15_2.bmp,0.11014,i13.bmp,15
3.04762,i13_15_3.bmp,0.12118,i13.bmp,15
3.57143,i13_15_4.bmp,0.16198,i13.bmp,15
3.70732,i13_15_5.bmp,0.15131,i13.bmp,15
5.60465,i13_16_1.bmp,0.16815,i13.bmp,16
5.27907,i13_16_2.bmp,0.18699,i13.bmp,16
5.43902,i13_16_3.bmp,0.17939,i13.bmp,16
4.29268,i13_16_4.bmp,0.12070,i13.bmp,16
4.44186,i13_16_5.bmp,0.23326,i13.bmp,16
4.48837,i13_17_1.bmp,0.13308,i13.bmp,17
6.62791,i13_17_2.bmp,0.19464,i13.bmp,17
3.72093,i13_17_3.bmp,0.12006,i13.bmp,17
6.48837,i13_17_4.bmp,0.27785,i13.bmp,17
2.58537,i13_17_5.bmp,0.11427,i13.bmp,17
3.95122,i13_18_1.bmp,0.10320,i13.bmp,18
3.74419,i13_18_2.bmp,0.11901,i13.bmp,18
3.14286,i13_18_3.bmp,0.12404,i13.bmp,18
2.84615,i13_18_4.bmp,0.09272,i13.bmp,18
2.73171,i13_18_5.bmp,0.12448,i13.bmp,18
5.24390,i13_19_1.bmp,0.13702,i13.bmp,19
5.26190,i13_19_2.bmp,0.15452,i13.bmp,19
5.32558,i13_19_3.bmp,0.15677,i13.bmp,19
4.51220,i13_19_4.bmp,0.12009,i13.bmp,19
4.16279,i13_19_5.bmp,0.14683,i13.bmp,19
5.67442,i13_20_1.bmp,0.17001,i13.bmp,20
5.09524,i13_20_2.bmp,0.16430,i13.bmp,20
5.52381,i13_20_3.bmp,0.14769,i13.bmp,20
5.28571,i13_20_4.bmp,0.13165,i13.bmp,20
5.23256,i13_20_5.bmp,0.15717,i13.bmp,20
5.65116,i13_21_1.bmp,0.17676,i13.bmp,21
5.54762,i13_21_2.bmp,0.18505,i13.bmp,21
5.09524,i13_21_3.bmp,0.15725,i13.bmp,21
4.72093,i13_21_4.bmp,0.15540,i13.bmp,21
3.47619,i13_21_5.bmp,0.12251,i13.bmp,21
5.42857,i13_22_1.bmp,0.13529,i13.bmp,22
4.78049,i13_22_2.bmp,0.15622,i13.bmp,22
3.97674,i13_22_3.bmp,0.14519,i13.bmp,22
2.93023,i13_22_4.bmp,0.14484,i13.bmp,22
2.41860,i13_22_5.bmp,0.10521,i13.bmp,22
5.65116,i13_23_1.bmp,0.20243,i13.bmp,23
5.39535,i13_23_2.bmp,0.18933,i13.bmp,23
5.45000,i13_23_3.bmp,0.13670,i13.bmp,23
5.04651,i13_23_4.bmp,0.16429,i13.bmp,23
5.20930,i13_23_5.bmp,0.13383,i13.bmp,23
5.44186,i13_24_1.bmp,0.18104,i13.bmp,24
5.19048,i13_24_2.bmp,0.14380,i13.bmp,24
4.39535,i13_24_3.bmp,0.12797,i13.bmp,24
3.86047,i13_24_4.bmp,0.14177,i13.bmp,24
2.88095,i13_24_5.bmp,0.09644,i13.bmp,24
5.89189,I14_01_1.bmp,0.15185,I14.bmp,01
5.69444,i14_01_2.bmp,0.13506,i14.bmp,01
4.77778,i14_01_3.bmp,0.13095,i14.bmp,01
4.31429,i14_01_4.bmp,0.11967,i14.bmp,01
3.75000,i14_01_5.bmp,0.11369,i14.bmp,01
5.97297,i14_02_1.bmp,0.15519,i14.bmp,02
5.91667,i14_02_2.bmp,0.15897,i14.bmp,02
5.77143,i14_02_3.bmp,0.12832,i14.bmp,02
5.13889,i14_02_4.bmp,0.11885,i14.bmp,02
4.52778,i14_02_5.bmp,0.11444,i14.bmp,02
5.19444,i14_03_1.bmp,0.12310,i14.bmp,03
4.43243,i14_03_2.bmp,0.12409,i14.bmp,03
3.77778,i14_03_3.bmp,0.12491,i14.bmp,03
3.08333,i14_03_4.bmp,0.10668,i14.bmp,03
2.59459,i14_03_5.bmp,0.11756,i14.bmp,03
6.02857,i14_04_1.bmp,0.17836,i14.bmp,04
5.63889,i14_04_2.bmp,0.15292,i14.bmp,04
5.50000,i14_04_3.bmp,0.13322,i14.bmp,04
4.65714,i14_04_4.bmp,0.12083,i14.bmp,04
4.02778,i14_04_5.bmp,0.10748,i14.bmp,04
6.05405,i14_05_1.bmp,0.20916,i14.bmp,05
5.59459,i14_05_2.bmp,0.13492,i14.bmp,05
4.97222,i14_05_3.bmp,0.11444,i14.bmp,05
4.16216,i14_05_4.bmp,0.15055,i14.bmp,05
3.02703,i14_05_5.bmp,0.09735,i14.bmp,05
5.08333,i14_06_1.bmp,0.13819,i14.bmp,06
4.33333,i14_06_2.bmp,0.13029,i14.bmp,06
4.02778,i14_06_3.bmp,0.10005,i14.bmp,06
3.77778,i14_06_4.bmp,0.09711,i14.bmp,06
3.16667,i14_06_5.bmp,0.11453,i14.bmp,06
5.72222,i14_07_1.bmp,0.13950,i14.bmp,07
5.44444,i14_07_2.bmp,0.15438,i14.bmp,07
4.27778,i14_07_3.bmp,0.12179,i14.bmp,07
3.61111,i14_07_4.bmp,0.11966,i14.bmp,07
2.91892,i14_07_5.bmp,0.09653,i14.bmp,07
5.43243,i14_08_1.bmp,0.16008,i14.bmp,08
4.55556,i14_08_2.bmp,0.11416,i14.bmp,08
3.48649,i14_08_3.bmp,0.11856,i14.bmp,08
2.83784,i14_08_4.bmp,0.11152,i14.bmp,08
1.59459,i14_08_5.bmp,0.13492,i14.bmp,08
6.05405,i14_09_1.bmp,0.16637,i14.bmp,09
5.89189,i14_09_2.bmp,0.19028,i14.bmp,09
4.50000,i14_09_3.bmp,0.16434,i14.bmp,09
2.89189,i14_09_4.bmp,0.11955,i14.bmp,09
1.75000,i14_09_5.bmp,0.09108,i14.bmp,09
5.77778,i14_10_1.bmp,0.14757,i14.bmp,10
5.16667,i14_10_2.bmp,0.10758,i14.bmp,10
4.25000,i14_10_3.bmp,0.14367,i14.bmp,10
3.05556,i14_10_4.bmp,0.11072,i14.bmp,10
1.86111,i14_10_5.bmp,0.14247,i14.bmp,10
5.97297,I14_11_1.BMP,0.17300,I14.bmp,11
5.47222,i14_11_2.bmp,0.12721,i14.bmp,11
4.24324,i14_11_3.bmp,0.15002,i14.bmp,11
3.08333,i14_11_4.bmp,0.09919,i14.bmp,11
1.28571,i14_11_5.bmp,0.09537,i14.bmp,11
5.81081,i14_12_1.bmp,0.16143,i14.bmp,12
5.64706,i14_12_2.bmp,0.12397,i14.bmp,12
4.05714,i14_12_3.bmp,0.12741,i14.bmp,12
4.13514,i14_12_4.bmp,0.10229,i14.bmp,12
3.18919,i14_12_5.bmp,0.13151,i14.bmp,12
5.02703,I14_13_1.BMP,0.10458,I14.bmp,13
4.52778,i14_13_2.bmp,0.14426,i14.bmp,13
3.62162,i14_13_3.bmp,0.12878,i14.bmp,13
3.08333,i14_13_4.bmp,0.09108,i14.bmp,13
1.91667,i14_13_5.bmp,0.09108,i14.bmp,13
6.05405,i14_14_1.bmp,0.16192,i14.bmp,14
5.70270,i14_14_2.bmp,0.19439,i14.bmp,14
4.69444,i14_14_3.bmp,0.16111,i14.bmp,14
4.16667,i14_14_4.bmp,0.18215,i14.bmp,14
3.37143,i14_14_5.bmp,0.13453,i14.bmp,14
2.94595,i14_15_1.bmp,0.15263,i14.bmp,15
3.35135,i14_15_2.bmp,0.14411,i14.bmp,15
3.52941,i14_15_3.bmp,0.13942,i14.bmp,15
3.62162,i14_15_4.bmp,0.14480,i14.bmp,15
3.97297,i14_15_5.bmp,0.15041,i14.bmp,15
5.77143,i14_16_1.bmp,0.12832,i14.bmp,16
5.97297,i14_16_2.bmp,0.15519,i14.bmp,16
5.30556,i14_16_3.bmp,0.14604,i14.bmp,16
5.17143,i14_16_4.bmp,0.20795,i14.bmp,16
4.02857,i14_16_5.bmp,0.14278,i14.bmp,16
5.40541,i14_17_1.bmp,0.15971,i14.bmp,17
6.43243,i14_17_2.bmp,0.20059,i14.bmp,17
4.13889,i14_17_3.bmp,0.17635,i14.bmp,17
5.91892,i14_17_4.bmp,0.26858,i14.bmp,17
3.24324,i14_17_5.bmp,0.16837,i14.bmp,17
5.37143,i14_18_1.bmp,0.14047,i14.bmp,18
5.13889,i14_18_2.bmp,0.15788,i14.bmp,18
4.66667,i14_18_3.bmp,0.14699,i14.bmp,18
4.14706,i14_18_4.bmp,0.11108,i14.bmp,18
3.75000,i14_18_5.bmp,0.20554,i14.bmp,18
5.37143,i14_19_1.bmp,0.13453,i14.bmp,19
5.11111,i14_19_2.bmp,0.12897,i14.bmp,19
4.97222,i14_19_3.bmp,0.12721,i14.bmp,19
3.91429,i14_19_4.bmp,0.10199,i14.bmp,19
3.22857,i14_19_5.bmp,0.08167,i14.bmp,19
5.72222,i14_20_1.bmp,0.13386,i14.bmp,20
5.59459,i14_20_2.bmp,0.19661,i14.bmp,20
5.41667,i14_20_3.bmp,0.15404,i14.bmp,20
4.19444,i14_20_4.bmp,0.12922,i14.bmp,20
3.27027,i14_20_5.bmp,0.12473,i14.bmp,20
5.29730,i14_21_1.bmp,0.17873,i14.bmp,21
5.16667,i14_21_2.bmp,0.11453,i14.bmp,21
4.54054,i14_21_3.bmp,0.13015,i14.bmp,21
3.75000,i14_21_4.bmp,0.10668,i14.bmp,21
2.64865,i14_21_5.bmp,0.11604,i14.bmp,21
5.40541,i14_22_1.bmp,0.18903,i14.bmp,22
5.37143,i14_22_2.bmp,0.15165,i14.bmp,22
5.05556,i14_22_3.bmp,0.12388,i14.bmp,22
3.97143,i14_22_4.bmp,0.11770,i14.bmp,22
3.27778,i14_22_5.bmp,0.12179,i14.bmp,22
6.02778,i14_23_1.bmp,0.16427,i14.bmp,23
6.02703,i14_23_2.bmp,0.18914,i14.bmp,23
5.61111,i14_23_3.bmp,0.15849,i14.bmp,23
5.00000,i14_23_4.bmp,0.15759,i14.bmp,23
2.77778,i14_23_5.bmp,0.11188,i14.bmp,23
6.13514,i14_24_1.bmp,0.14384,i14.bmp,24
5.58333,i14_24_2.bmp,0.10668,i14.bmp,24
4.44444,i14_24_3.bmp,0.13290,i14.bmp,24
3.18919,i14_24_4.bmp,0.13695,i14.bmp,24
0.91892,i14_24_5.bmp,0.16386,i14.bmp,24
5.82222,I15_01_1.bmp,0.15166,I15.bmp,01
5.06818,i15_01_2.bmp,0.10364,i15.bmp,01
4.95556,i15_01_3.bmp,0.09916,i15.bmp,01
4.27907,i15_01_4.bmp,0.10043,i15.bmp,01
3.91111,i15_01_5.bmp,0.09849,i15.bmp,01
6.09091,i15_02_1.bmp,0.11948,i15.bmp,02
5.81818,i15_02_2.bmp,0.12143,i15.bmp,02
5.63636,i15_02_3.bmp,0.10704,i15.bmp,02
4.88636,i15_02_4.bmp,0.08634,i15.bmp,02
4.63636,i15_02_5.bmp,0.10210,i15.bmp,02
4.32558,i15_03_1.bmp,0.09139,i15.bmp,03
3.81395,i15_03_2.bmp,0.08226,i15.bmp,03
3.61364,i15_03_3.bmp,0.07341,i15.bmp,03
3.17778,i15_03_4.bmp,0.09048,i15.bmp,03
2.62791,i15_03_5.bmp,0.07371,i15.bmp,03
6.02273,i15_04_1.bmp,0.13051,i15.bmp,04
6.04444,i15_04_2.bmp,0.14386,i15.bmp,04
5.83721,i15_04_3.bmp,0.12275,i15.bmp,04
5.77778,i15_04_4.bmp,0.14363,i15.bmp,04
4.97727,i15_04_5.bmp,0.11358,i15.bmp,04
5.78571,i15_05_1.bmp,0.10929,i15.bmp,05
5.65116,i15_05_2.bmp,0.12688,i15.bmp,05
5.11364,i15_05_3.bmp,0.11234,i15.bmp,05
4.06818,i15_05_4.bmp,0.07467,i15.bmp,05
3.31818,i15_05_5.bmp,0.08961,i15.bmp,05
4.43182,i15_06_1.bmp,0.12612,i15.bmp,06
4.17778,i15_06_2.bmp,0.12684,i15.bmp,06
3.97674,i15_06_3.bmp,0.10651,i15.bmp,06
3.36364,i15_06_4.bmp,0.08559,i15.bmp,06
3.17778,i15_06_5.bmp,0.09048,i15.bmp,06
4.81395,i15_07_1.bmp,0.10006,i15.bmp,07
3.93023,i15_07_2.bmp,0.08944,i15.bmp,07
3.61364,i15_07_3.bmp,0.09757,i15.bmp,07
2.91111,i15_07_4.bmp,0.09335,i15.bmp,07
2.44444,i15_07_5.bmp,0.07407,i15.bmp,07
5.95556,i15_08_1.bmp,0.15700,i15.bmp,08
6.06667,i15_08_2.bmp,0.14194,i15.bmp,08
5.13636,i15_08_3.bmp,0.12277,i15.bmp,08
3.93182,i15_08_4.bmp,0.09314,i15.bmp,08
3.36364,i15_08_5.bmp,0.09142,i15.bmp,08
5.93023,i15_09_1.bmp,0.15564,i15.bmp,09
5.54545,i15_09_2.bmp,0.13807,i15.bmp,09
4.69767,i15_09_3.bmp,0.11644,i15.bmp,09
3.74419,i15_09_4.bmp,0.09356,i15.bmp,09
2.50000,i15_09_5.bmp,0.07538,i15.bmp,09
5.77778,i15_10_1.bmp,0.14703,i15.bmp,10
5.70455,i15_10_2.bmp,0.09948,i15.bmp,10
4.60000,i15_10_3.bmp,0.11504,i15.bmp,10
3.17778,i15_10_4.bmp,0.08485,i15.bmp,10
1.86667,i15_10_5.bmp,0.08074,i15.bmp,10
5.84444,I15_11_1.BMP,0.16911,I15.bmp,11
4.40000,i15_11_2.bmp,0.12333,i15.bmp,11
3.04878,i15_11_3.bmp,0.07675,i15.bmp,11
2.00000,i15_11_4.bmp,0.07027,i15.bmp,11
0.65116,i15_11_5.bmp,0.09803,i15.bmp,11
5.66667,i15_12_1.bmp,0.14055,i15.bmp,12
5.40909,i15_12_2.bmp,0.11730,i15.bmp,12
4.22222,i15_12_3.bmp,0.12527,i15.bmp,12
3.20000,i15_12_4.bmp,0.08074,i15.bmp,12
2.56818,i15_12_5.bmp,0.09314,i15.bmp,12
4.84091,I15_13_1.BMP,0.13615,I15.bmp,13
3.76744,i15_13_2.bmp,0.09777,i15.bmp,13
3.34884,i15_13_3.bmp,0.07268,i15.bmp,13
2.86364,i15_13_4.bmp,0.09421,i15.bmp,13
2.11364,i15_13_5.bmp,0.08013,i15.bmp,13
5.59091,i15_14_1.bmp,0.13756,i15.bmp,14
6.15556,i15_14_2.bmp,0.13683,i15.bmp,14
5.95556,i15_14_3.bmp,0.14386,i15.bmp,14
5.02381,i15_14_4.bmp,0.09810,i15.bmp,14
3.79545,i15_14_5.bmp,0.12273,i15.bmp,14
3.88636,i15_15_1.bmp,0.14451,i15.bmp,15
4.02273,i15_15_2.bmp,0.13051,i15.bmp,15
3.95455,i15_15_3.bmp,0.13619,i15.bmp,15
4.13636,i15_15_4.bmp,0.12691,i15.bmp,15
4.95455,i15_15_5.bmp,0.16056,i15.bmp,15
6.22727,i15_16_1.bmp,0.14681,i15.bmp,16
5.90698,i15_16_2.bmp,0.16710,i15.bmp,16
5.42222,i15_16_3.bmp,0.17635,i15.bmp,16
5.38636,i15_16_4.bmp,0.17668,i15.bmp,16
4.02326,i15_16_5.bmp,0.12943,i15.bmp,16
5.93182,i15_17_1.bmp,0.13406,i15.bmp,17
6.66667,i15_17_2.bmp,0.16924,i15.bmp,17
5.00000,i15_17_3.bmp,0.12958,i15.bmp,17
6.31111,i15_17_4.bmp,0.22183,i15.bmp,17
3.82222,i15_17_5.bmp,0.15166,i15.bmp,17
5.15556,i15_18_1.bmp,0.12154,i15.bmp,18
4.81395,i15_18_2.bmp,0.11034,i15.bmp,18
4.37209,i15_18_3.bmp,0.10919,i15.bmp,18
4.09091,i15_18_4.bmp,0.13567,i15.bmp,18
3.76744,i15_18_5.bmp,0.16391,i15.bmp,18
5.90909,i15_19_1.bmp,0.11049,i15.bmp,19
5.33333,i15_19_2.bmp,0.12172,i15.bmp,19
4.72093,i15_19_3.bmp,0.08272,i15.bmp,19
4.37209,i15_19_4.bmp,0.08716,i15.bmp,19
3.91111,i15_19_5.bmp,0.09335,i15.bmp,19
6.32558,i15_20_1.bmp,0.12183,i15.bmp,20
5.64444,i15_20_2.bmp,0.11824,i15.bmp,20
4.74419,i15_20_3.bmp,0.11901,i15.bmp,20
3.13333,i15_20_4.bmp,0.09216,i15.bmp,20
2.44444,i15_20_5.bmp,0.10683,i15.bmp,20
5.22727,i15_21_1.bmp,0.12802,i15.bmp,21
4.55556,i15_21_2.bmp,0.12787,i15.bmp,21
3.91111,i15_21_3.bmp,0.09335,i15.bmp,21
3.11364,i15_21_4.bmp,0.07341,i15.bmp,21
2.30233,i15_21_5.bmp,0.08407,i15.bmp,21
6.33333,i15_22_1.bmp,0.17213,i15.bmp,22
5.80000,i15_22_2.bmp,0.12804,i15.bmp,22
5.38636,i15_22_3.bmp,0.12119,i15.bmp,22
4.48889,i15_22_4.bmp,0.10243,i15.bmp,22
3.71111,i15_22_5.bmp,0.12017,i15.bmp,22
5.90909,i15_23_1.bmp,0.15353,i15.bmp,23
5.90909,i15_23_2.bmp,0.13181,i15.bmp,23
5.36364,i15_23_3.bmp,0.15445,i15.bmp,23
4.47727,i15_23_4.bmp,0.12649,i15.bmp,23
3.37209,i15_23_5.bmp,0.08716,i15.bmp,23
5.77273,i15_24_1.bmp,0.14325,i15.bmp,24
4.81395,i15_24_2.bmp,0.10006,i15.bmp,24
3.22727,i15_24_3.bmp,0.09569,i15.bmp,24
1.88636,i15_24_4.bmp,0.08634,i15.bmp,24
0.72727,i15_24_5.bmp,0.09295,i15.bmp,24
5.61538,I16_01_1.bmp,0.10644,I16.bmp,01
5.65000,i16_01_2.bmp,0.17157,i16.bmp,01
5.02632,i16_01_3.bmp,0.10842,i16.bmp,01
4.15385,i16_01_4.bmp,0.10596,i16.bmp,01
3.94872,i16_01_5.bmp,0.10848,i16.bmp,01
5.90000,i16_02_1.bmp,0.15330,i16.bmp,02
6.15000,i16_02_2.bmp,0.20782,i16.bmp,02
5.57500,i16_02_3.bmp,0.13175,i16.bmp,02
5.20000,i16_02_4.bmp,0.12349,i16.bmp,02
4.61538,i16_02_5.bmp,0.09327,i16.bmp,02
4.74359,i16_03_1.bmp,0.11872,i16.bmp,03
4.07895,i16_03_2.bmp,0.08633,i16.bmp,03
3.69231,i16_03_3.bmp,0.08995,i16.bmp,03
3.23684,i16_03_4.bmp,0.09440,i16.bmp,03
2.79487,i16_03_5.bmp,0.09014,i16.bmp,03
5.82500,i16_04_1.bmp,0.14092,i16.bmp,04
5.82051,i16_04_2.bmp,0.11393,i16.bmp,04
5.75000,i16_04_3.bmp,0.15712,i16.bmp,04
5.12821,i16_04_4.bmp,0.17078,i16.bmp,04
4.61538,i16_04_5.bmp,0.13380,i16.bmp,04
5.80000,i16_05_1.bmp,0.15083,i16.bmp,05
5.61538,i16_05_2.bmp,0.12359,i16.bmp,05
5.23077,i16_05_3.bmp,0.11729,i16.bmp,05
4.35000,i16_05_4.bmp,0.11484,i16.bmp,05
3.39474,i16_05_5.bmp,0.07929,i16.bmp,05
5.28205,i16_06_1.bmp,0.11999,i16.bmp,06
4.82051,i16_06_2.bmp,0.13984,i16.bmp,06
4.53846,i16_06_3.bmp,0.07983,i16.bmp,06
3.97368,i16_06_4.bmp,0.09479,i16.bmp,06
3.58974,i16_06_5.bmp,0.09399,i16.bmp,06
5.47500,i16_07_1.bmp,0.18367,i16.bmp,07
4.75000,i16_07_2.bmp,0.12624,i16.bmp,07
4.35000,i16_07_3.bmp,0.12525,i16.bmp,07
3.66667,i16_07_4.bmp,0.09820,i16.bmp,07
3.10256,i16_07_5.bmp,0.10754,i16.bmp,07
5.82051,i16_08_1.bmp,0.12494,i16.bmp,08
5.22500,i16_08_2.bmp,0.13914,i16.bmp,08
4.27500,i16_08_3.bmp,0.12241,i16.bmp,08
3.61538,i16_08_4.bmp,0.09327,i16.bmp,08
2.92500,i16_08_5.bmp,0.08936,i16.bmp,08
6.02564,i16_09_1.bmp,0.15164,i16.bmp,09
5.76923,i16_09_2.bmp,0.16799,i16.bmp,09
4.58974,i16_09_3.bmp,0.14376,i16.bmp,09
3.12821,i16_09_4.bmp,0.08253,i16.bmp,09
2.34211,i16_09_5.bmp,0.08549,i16.bmp,09
5.90000,i16_10_1.bmp,0.16125,i16.bmp,10
5.76923,i16_10_2.bmp,0.16799,i16.bmp,10
5.25641,i16_10_3.bmp,0.12932,i16.bmp,10
3.61538,i16_10_4.bmp,0.09327,i16.bmp,10
2.46154,i16_10_5.bmp,0.07983,i16.bmp,10
5.87500,I16_11_1.BMP,0.14658,I16.bmp,11
5.07500,i16_11_2.bmp,0.14743,i16.bmp,11
2.89744,i16_11_3.bmp,0.09452,i16.bmp,11
2.07500,i16_11_4.bmp,0.07406,i16.bmp,11
0.95000,i16_11_5.bmp,0.14120,i16.bmp,11
5.87500,i16_12_1.bmp,0.14658,i16.bmp,12
5.57500,i16_12_2.bmp,0.12692,i16.bmp,12
4.92500,i16_12_3.bmp,0.14312,i16.bmp,12
3.28205,i16_12_4.bmp,0.09559,i16.bmp,12
2.60000,i16_12_5.bmp,0.11068,i16.bmp,12
4.60000,I16_13_1.BMP,0.13134,I16.bmp,13
3.81579,i16_13_2.bmp,0.10431,i16.bmp,13
4.46154,i16_13_3.bmp,0.11942,i16.bmp,13
