ref_img,dist_img,dst_type,dst_lev,var,dmos,DSSIM,SSIMULACRA,Butteraugli
I65.png,I65_25_05.png,25,5,0.92,3.57,0.07887999999999999,0.07870897,17.185710999999998
I66.png,I66_01_01.png,1,1,0.48200000000000004,4.63,4.2e-07,0.0,0.0
I66.png,I66_01_02.png,1,2,0.5,4.48,0.00326623,0.00769699,2.561277
I66.png,I66_01_03.png,1,3,0.836,2.97,0.03042626,0.06473498,8.541686
I66.png,I66_01_04.png,1,4,0.512,1.73,0.10023108,0.15642019,24.183897
I66.png,I66_01_05.png,1,5,0.5539999999999999,1.4,0.30610224,0.28266990000000003,113.42076100000001
I66.png,I66_02_01.png,2,1,0.792,3.8,0.01113827,0.02744871,4.850174
I66.png,I66_02_02.png,2,2,0.778,2.83,0.04314012,0.09106588,10.832787
I66.png,I66_02_03.png,2,3,0.653,1.8,0.13684622,0.19793823,40.71904
I66.png,I66_02_04.png,2,4,0.562,1.53,0.22906100000000001,0.25461612,65.476662
I66.png,I66_02_05.png,2,5,0.48200000000000004,1.37,0.31707944,0.29066468,100.3563
I66.png,I66_03_01.png,3,1,0.48200000000000004,4.63,4.2e-07,0.0,0.0
I66.png,I66_03_02.png,3,2,0.6509999999999999,4.1,0.00613247,0.01561844,4.038531
I66.png,I66_03_03.png,3,3,0.7340000000000001,2.83,0.02590272,0.0554759,9.786798
I66.png,I66_03_04.png,3,4,0.7609999999999999,2.23,0.0732555,0.13045949,25.278204000000002
I66.png,I66_03_05.png,3,5,0.563,1.5,0.12745803,0.16329625,50.973137
I66.png,I66_04_01.png,4,1,0.5539999999999999,4.4,0.00272409,0.00772581,6.472551
I66.png,I66_04_02.png,4,2,0.955,2.57,0.04304907,0.03247074,29.0494
I66.png,I66_04_03.png,4,3,0.823,1.7,0.14680687,0.12574826,91.761108
I66.png,I66_04_04.png,4,4,0.907,1.67,0.19606622,0.15125607,105.564125
I66.png,I66_04_05.png,4,5,0.618,1.47,0.28524551,0.20033194,116.59523
I66.png,I66_05_01.png,5,1,0.8540000000000001,4.07,0.02736382,0.07035444,18.029421
I66.png,I66_05_02.png,5,2,0.737,2.3,0.05679191,0.08954366,29.079416
I66.png,I66_05_03.png,5,3,0.746,1.9,0.0973883,0.10897079,32.700657
I66.png,I66_05_04.png,5,4,0.7020000000000001,1.8,0.093208,0.10170947,33.839005
I66.png,I66_05_05.png,5,5,0.596,1.67,0.14712911,0.11704508,33.50613
I66.png,I66_06_01.png,6,1,0.872,4.2,0.02962678,0.19000833,14.141232
I66.png,I66_06_02.png,6,2,0.632,4.0,0.03373011,0.20236948,14.012720999999999
I66.png,I66_06_03.png,6,3,0.8440000000000001,3.77,0.04221119,0.23239579,15.267000000000001
I66.png,I66_06_04.png,6,4,0.9570000000000001,3.13,0.08460786,0.26288695,22.409628
I66.png,I66_06_05.png,6,5,0.92,2.43,0.17833739,0.38646802,28.287962
I66.png,I66_07_01.png,7,1,0.948,2.63,0.03970909,0.032904199999999995,18.083824
I66.png,I66_07_02.png,7,2,0.909,2.2,0.07504451,0.0593885,24.563679
I66.png,I66_07_03.png,7,3,1.2570000000000001,2.57,0.09659985,0.07490798,27.84177
I66.png,I66_07_04.png,7,4,1.123,2.27,0.12102919,0.092153,31.034810999999998
I66.png,I66_07_05.png,7,5,0.775,2.0,0.21699603,0.12717193,47.476620000000004
I66.png,I66_08_01.png,8,1,0.563,4.5,4.2e-07,0.0,0.0
I66.png,I66_08_02.png,8,2,0.667,3.77,0.01666611,0.01284742,14.188532
I66.png,I66_08_03.png,8,3,0.92,2.43,0.04580033,0.03716722,27.213223
I66.png,I66_08_04.png,8,4,0.912,1.97,0.1626201,0.14148874,90.952225
I66.png,I66_08_05.png,8,5,0.68,1.73,0.24345402,0.18405324,98.666519
I66.png,I66_09_01.png,9,1,0.605,4.37,0.0060478,0.02372757,3.547278
I66.png,I66_09_02.png,9,2,0.706,4.37,0.02464725,0.05891638,10.016297999999999
I66.png,I66_09_03.png,9,3,0.7340000000000001,4.17,0.03984078,0.08252354,11.097044
I66.png,I66_09_04.png,9,4,0.8029999999999999,2.23,0.10935357,0.14865157,21.183121
I66.png,I66_09_05.png,9,5,0.512,1.27,0.31362934,0.26840828,71.061249
I66.png,I66_10_01.png,10,1,0.667,4.43,0.01745449,0.05491188,4.451906
I66.png,I66_10_02.png,10,2,0.5,4.5,0.02070197,0.06038022,4.975554
I66.png,I66_10_03.png,10,3,0.752,3.97,0.03361349,0.07762227,6.5029699999999995
I66.png,I66_10_04.png,10,4,0.907,2.1,0.16091770000000002,0.18602232,16.979430999999998
I66.png,I66_10_05.png,10,5,0.562,1.47,0.34246478,0.26055984,30.019945
I66.png,I66_11_01.png,11,1,0.73,4.0,0.02979522,0.21344407,7.625927000000001
I66.png,I66_11_02.png,11,2,0.836,3.03,0.05491977,0.29198244,11.068063
I66.png,I66_11_03.png,11,3,0.912,3.03,0.07752542,0.34052511,12.966441
I66.png,I66_11_04.png,11,4,0.763,2.87,0.11730689,0.39620844,16.231588000000002
I66.png,I66_11_05.png,11,5,0.727,2.27,0.2001781,0.47323621,23.430178
I66.png,I66_12_01.png,12,1,0.67,4.47,0.00818861,0.08534983,4.5537
I66.png,I66_12_02.png,12,2,0.945,3.2,0.0371112,0.24091851,9.074169
I66.png,I66_12_03.png,12,3,0.892,3.07,0.06785164,0.32600171,12.367395
I66.png,I66_12_04.png,12,4,0.6990000000000001,2.67,0.11873822,0.4032092,17.191744
I66.png,I66_12_05.png,12,5,0.757,2.4,0.16082405,0.44696093,20.253292000000002
I66.png,I66_13_01.png,13,1,0.831,3.1,0.05074986,0.03995618,26.436171999999996
I66.png,I66_13_02.png,13,2,0.8440000000000001,2.57,0.17745913,0.12040357,50.956856
I66.png,I66_13_03.png,13,3,0.841,2.4,0.29729776,0.19116327,55.985664
I66.png,I66_13_04.png,13,4,0.748,2.2,0.46813033,0.32013114,63.376762
I66.png,I66_13_05.png,13,5,1.037,2.39,0.59631774,0.38420998,63.465548999999996
I66.png,I66_14_01.png,14,1,0.5,4.5,0.00267209,0.03063818,2.756878
I66.png,I66_14_02.png,14,2,0.727,3.93,0.01241714,0.10617625,5.385448
I66.png,I66_14_03.png,14,3,0.8029999999999999,3.77,0.0242981,0.16764305,7.474521000000001
I66.png,I66_14_04.png,14,4,0.775,3.0,0.04485547,0.24211497,10.074213
I66.png,I66_14_05.png,14,5,0.8440000000000001,2.43,0.09586895,0.35388752,17.177335999999997
I66.png,I66_15_01.png,15,1,0.669,4.06,0.05097608,0.11593915,10.082825
I66.png,I66_15_02.png,15,2,0.909,3.2,0.10445996,0.17290624,16.154116000000002
I66.png,I66_15_03.png,15,3,0.716,2.43,0.14822135,0.21855388,24.324139000000002
I66.png,I66_15_04.png,15,4,0.618,1.87,0.26253764,0.30317644,28.343560999999998
I66.png,I66_15_05.png,15,5,0.45799999999999996,1.3,0.40851064,0.39961068,48.369254999999995
I66.png,I66_16_01.png,16,1,0.496,4.57,0.00316366,0.00686849,7.245077
I66.png,I66_16_02.png,16,2,0.611,4.4,0.01194477,0.02142923,14.130151000000001
I66.png,I66_16_03.png,16,3,0.6509999999999999,3.9,0.04487536,0.06353982,26.966953000000004
I66.png,I66_16_04.png,16,4,1.038,3.3,0.13405999,0.14334521,44.455321999999995
I66.png,I66_16_05.png,16,5,0.8140000000000001,2.27,0.343487,0.27859648,60.937374
I66.png,I66_17_01.png,17,1,0.6629999999999999,4.6,0.00097391,0.00254012,4.002955
I66.png,I66_17_02.png,17,2,0.605,4.37,0.0037798000000000003,0.00974128,7.891881
I66.png,I66_17_03.png,17,3,0.512,4.07,0.01641517,0.04308378,15.867142999999999
I66.png,I66_17_04.png,17,4,0.8029999999999999,3.43,0.09215729,0.21581548,32.396941999999996
I66.png,I66_17_05.png,17,5,0.757,1.6,0.63807839,0.67525221,127.47698999999999
I66.png,I66_18_01.png,18,1,0.562,4.47,0.01039756,0.01567027,11.812507
I66.png,I66_18_02.png,18,2,0.5589999999999999,4.57,0.00271223,0.00536697,6.212978
I66.png,I66_18_03.png,18,3,0.667,4.57,4.2e-07,0.0,0.0
I66.png,I66_18_04.png,18,4,0.8140000000000001,4.27,0.01356395,0.08173048,11.154637
I66.png,I66_18_05.png,18,5,0.763,3.87,0.05737426,0.25533046,33.146664
I66.png,I66_19_01.png,19,1,0.48200000000000004,4.37,0.00397716,0.00819054,3.4272370000000003
I66.png,I66_19_02.png,19,2,0.8059999999999999,3.87,0.0168558,0.02940869,7.6152690000000005
I66.png,I66_19_03.png,19,3,0.716,3.43,0.04263656,0.07231422,11.638062
I66.png,I66_19_04.png,19,4,0.727,1.93,0.10761455,0.16527543,19.898645000000002
I66.png,I66_19_05.png,19,5,0.52,1.29,0.19933889,0.26308152,30.823839000000003
I66.png,I66_20_01.png,20,1,0.561,4.52,0.02912002,0.03130475,40.470486
I66.png,I66_20_02.png,20,2,0.823,4.3,0.05464023,0.05132296,65.427727
I66.png,I66_20_03.png,20,3,0.885,3.5,0.06335755,0.05398322,44.301083
I66.png,I66_20_04.png,20,4,1.136,2.9,0.09686651,0.07087929,64.999214
I66.png,I66_20_05.png,20,5,0.98,3.8,0.07787337,0.05973393,52.712685
I66.png,I66_21_01.png,21,1,0.8140000000000001,3.93,0.05917052,0.12157806,21.882761
I66.png,I66_21_02.png,21,2,0.884,2.47,0.07808677,0.15548736,22.768919
I66.png,I66_21_03.png,21,3,0.836,2.63,0.06879847,0.13420133,25.313986
I66.png,I66_21_04.png,21,4,1.263,3.27,0.0778232,0.13828485,19.067745000000002
I66.png,I66_21_05.png,21,5,0.442,1.27,0.21420355,0.25194285,40.614494
I66.png,I66_22_01.png,22,1,0.6990000000000001,4.33,0.01413564,0.05179743,7.947201
I66.png,I66_22_02.png,22,2,0.7809999999999999,4.3,0.02224336,0.06715311,11.941512
I66.png,I66_22_03.png,22,3,1.078,3.0,0.04182328,0.09205717,13.606401000000002
I66.png,I66_22_04.png,22,4,0.846,3.53,0.05272641,0.10523942,28.812815000000004
I66.png,I66_22_05.png,22,5,0.978,2.9,0.08964217,0.14159246,46.732296000000005
I66.png,I66_23_01.png,23,1,1.1,2.3,0.04765961,0.04899081,98.32311999999999
I66.png,I66_23_02.png,23,2,0.868,2.61,0.0594822,0.06570737,96.182671
I66.png,I66_23_03.png,23,3,1.069,2.7,0.09705484,0.07595575,96.302521
I66.png,I66_23_04.png,23,4,0.7609999999999999,2.23,0.1312275,0.09354098,115.22053500000001
I66.png,I66_23_05.png,23,5,0.7340000000000001,2.17,0.17420361,0.09310478,112.55261200000001
I66.png,I66_24_01.png,24,1,1.016,3.37,0.0597371,0.07201166,18.114588
I66.png,I66_24_02.png,24,2,0.7809999999999999,2.3,0.15130129,0.14759325,30.358079999999998
I66.png,I66_24_03.png,24,3,0.687,1.83,0.24061152,0.20700328,37.833714
I66.png,I66_24_04.png,24,4,0.7609999999999999,1.77,0.48263695,0.33966673,60.30154
I66.png,I66_24_05.png,24,5,0.4,1.2,0.8923209000000001,0.49682151,91.70752
I66.png,I66_25_01.png,25,1,0.883,3.43,0.09241143,0.26266351,23.515223000000002
I66.png,I66_25_02.png,25,2,0.8540000000000001,3.73,0.04603707,0.13683669,16.344398
I66.png,I66_25_03.png,25,3,0.637,4.17,0.01541101,0.04282836,9.543861999999999
I66.png,I66_25_04.png,25,4,0.5589999999999999,4.23,0.01715175,0.02336762,9.510365
I66.png,I66_25_05.png,25,5,0.82,3.17,0.07627016,0.07531473,18.340603
I67.png,I67_01_01.png,1,1,0.547,4.63,0.0,0.0,0.0
I67.png,I67_01_02.png,1,2,0.48200000000000004,4.63,0.00273091,0.00860999,2.180084
I67.png,I67_01_03.png,1,3,0.907,3.1,0.02875403,0.07154636,7.0686
I67.png,I67_01_04.png,1,4,0.539,1.9,0.12538838,0.1812011,24.220032
I67.png,I67_01_05.png,1,5,0.442,1.27,0.57995814,0.38191845,114.75756100000001
I67.png,I67_02_01.png,2,1,0.746,3.9,0.00936928,0.03035835,4.388175
I67.png,I67_02_02.png,2,2,0.872,2.8,0.04156811,0.10125721,9.495955
I67.png,I67_02_03.png,2,3,0.737,1.7,0.18241889,0.23327829,34.777668
I67.png,I67_02_04.png,2,4,0.496,1.43,0.39805830000000003,0.33425852,73.349304
I67.png,I67_02_05.png,2,5,0.373,1.17,0.639091,0.40490453,109.14369199999999
I67.png,I67_03_01.png,3,1,0.8059999999999999,4.5,0.0,0.0,0.0
I67.png,I67_03_02.png,3,2,0.547,4.37,0.00565278,0.01903113,2.986642
I67.png,I67_03_03.png,3,3,0.862,2.7,0.02952708,0.07015592,8.696328
I67.png,I67_03_04.png,3,4,0.7190000000000001,2.5,0.07164477,0.12706286,16.189107999999997
I67.png,I67_03_05.png,3,5,0.706,1.63,0.20216538,0.21824725,49.335205
I67.png,I67_04_01.png,4,1,0.629,4.27,0.00593637,0.02027392,10.713931
I67.png,I67_04_02.png,4,2,0.836,1.63,0.15517745,0.16032646,63.389214
I67.png,I67_04_03.png,4,3,0.586,1.3,0.31151981,0.25486066,151.275909
I67.png,I67_04_04.png,4,4,0.368,1.16,0.37370132,0.29023711,152.113419
I67.png,I67_04_05.png,4,5,0.249,1.07,0.45306327,0.32435068,162.243637
I67.png,I67_05_01.png,5,1,0.7809999999999999,4.3,0.03011928,0.08338103,18.971388
I67.png,I67_05_02.png,5,2,1.043,2.33,0.08263951,0.12463712,36.081497
I67.png,I67_05_03.png,5,3,0.772,2.07,0.13309995,0.14670841,51.467808000000005
I67.png,I67_05_04.png,5,4,0.657,2.03,0.14303362,0.14275427,39.969952
I67.png,I67_05_05.png,5,5,0.909,2.2,0.14905998,0.14616562,36.230667
I67.png,I67_06_01.png,6,1,0.846,3.47,0.03297112,0.18163548,9.649306
I67.png,I67_06_02.png,6,2,0.8,3.4,0.04090311,0.19728589,11.659929
I67.png,I67_06_03.png,6,3,0.772,2.93,0.06372891,0.20635918,24.396204
I67.png,I67_06_04.png,6,4,0.718,2.47,0.10612676,0.2941224,25.266993
I67.png,I67_06_05.png,6,5,0.7509999999999999,1.87,0.17522943,0.35959707,27.535839000000003
I67.png,I67_07_01.png,7,1,0.879,2.6,0.07376191,0.05749285,29.604723
I67.png,I67_07_02.png,7,2,0.823,1.7,0.13984008,0.10515185,38.861655999999996
I67.png,I67_07_03.png,7,3,1.2830000000000001,2.77,0.17938569,0.13415695,43.394913
I67.png,I67_07_04.png,7,4,1.044,2.1,0.22188863,0.16536881,47.259037
I67.png,I67_07_05.png,7,5,1.033,2.0,0.4056752,0.26853579,51.778759
I67.png,I67_08_01.png,8,1,0.618,4.53,0.0,0.0,0.0
I67.png,I67_08_02.png,8,2,0.885,2.5,0.06128671,0.07501174,30.71722
I67.png,I67_08_03.png,8,3,0.752,1.63,0.1369086,0.13026695,47.852253000000005
I67.png,I67_08_04.png,8,4,0.48200000000000004,1.37,0.28662572,0.22760679,67.280281
I67.png,I67_08_05.png,8,5,0.249,1.07,0.37159716,0.27570845,84.00106
I67.png,I67_09_01.png,9,1,0.47100000000000003,4.67,0.008976799999999998,0.02667749,4.822676
I67.png,I67_09_02.png,9,2,0.772,4.27,0.03040489,0.06372975,8.491011
I67.png,I67_09_03.png,9,3,1.052,3.6,0.05186531,0.08451171,13.188011
I67.png,I67_09_04.png,9,4,0.573,2.07,0.16280286,0.18477887,22.220914999999998
I67.png,I67_09_05.png,9,5,0.34,1.13,0.47706371,0.33716168,49.998188
I67.png,I67_10_01.png,10,1,0.757,4.4,0.01502597,0.05339794,5.36525
I67.png,I67_10_02.png,10,2,0.64,4.3,0.01790712,0.05887969,6.309949
I67.png,I67_10_03.png,10,3,0.752,3.97,0.02828155,0.07632910000000001,7.643686
I67.png,I67_10_04.png,10,4,0.8059999999999999,1.87,0.13138212,0.17178771,16.55196
I67.png,I67_10_05.png,10,5,0.3,1.1,0.28392012,0.26053834,26.892290000000003
I67.png,I67_11_01.png,11,1,0.9209999999999999,3.87,0.01742868,0.10694089,5.808794
I67.png,I67_11_02.png,11,2,0.752,3.42,0.03324588,0.16380492,7.008605
I67.png,I67_11_03.png,11,3,0.68,2.93,0.04701444,0.20351911,8.184728
I67.png,I67_11_04.png,11,4,0.7120000000000001,2.6,0.07175880000000001,0.25610082,10.470784
I67.png,I67_11_05.png,11,5,0.737,2.3,0.12807744,0.33895124,13.783648999999999
I67.png,I67_12_01.png,12,1,0.496,4.57,0.0047274,0.04040428,3.069
I67.png,I67_12_02.png,12,2,0.8,3.6,0.02174652,0.12716326,5.564564
I67.png,I67_12_03.png,12,3,0.778,3.17,0.0409408,0.18723199,7.649374000000001
I67.png,I67_12_04.png,12,4,0.875,2.63,0.07403893,0.25922828,9.972873
I67.png,I67_12_05.png,12,5,0.7609999999999999,2.43,0.10193275,0.30649091,14.978004
I67.png,I67_13_01.png,13,1,0.9359999999999999,3.3,0.01217173,0.02132039,11.783736
I67.png,I67_13_02.png,13,2,0.912,3.03,0.05294426,0.07020717,14.693907999999999
I67.png,I67_13_03.png,13,3,0.971,2.7,0.08824708,0.11543645,21.031927
I67.png,I67_13_04.png,13,4,0.92,2.57,0.14374297,0.19395105,27.256327000000002
I67.png,I67_13_05.png,13,5,0.772,2.07,0.18965615,0.24052036,31.351044
I67.png,I67_14_01.png,14,1,0.618,4.47,0.00455453,0.03748175,2.896603
I67.png,I67_14_02.png,14,2,0.83,3.67,0.0210486,0.12194326,6.243764
I67.png,I67_14_03.png,14,3,0.763,3.13,0.03911485,0.18601382,6.881122
I67.png,I67_14_04.png,14,4,0.718,2.53,0.07028986,0.25856323,9.981715
I67.png,I67_14_05.png,14,5,0.748,2.2,0.14434651,0.367777,15.721457999999998
I67.png,I67_15_01.png,15,1,0.841,3.6,0.05587759,0.09631410000000001,13.82078
I67.png,I67_15_02.png,15,2,0.8059999999999999,2.53,0.11118957,0.15093451,16.25807
I67.png,I67_15_03.png,15,3,0.775,2.0,0.16331819,0.19102360000000002,18.614019
I67.png,I67_15_04.png,15,4,0.6990000000000001,1.67,0.27265861,0.28328431,22.980423000000002
I67.png,I67_15_05.png,15,5,0.563,1.5,0.38570731,0.35578148,28.728333000000003
I67.png,I67_16_01.png,16,1,0.792,4.2,0.00280174,0.00474714,6.219195
I67.png,I67_16_02.png,16,2,0.632,4.0,0.01106588,0.01585868,12.10801
I67.png,I67_16_03.png,16,3,0.667,3.43,0.04409208,0.05196494,23.070007
I67.png,I67_16_04.png,16,4,0.98,2.8,0.14735386,0.13451917,37.486374
I67.png,I67_16_05.png,16,5,0.778,1.83,0.54596604,0.31338405,61.708652
I67.png,I67_17_01.png,17,1,0.496,4.57,0.00075556,0.00169604,3.2874519999999996
I67.png,I67_17_02.png,17,2,0.496,4.43,0.00328885,0.00633322,6.839236
I67.png,I67_17_03.png,17,3,0.752,3.97,0.01319012,0.02498547,13.777397
I67.png,I67_17_04.png,17,4,0.8690000000000001,3.33,0.059899,0.11346053,28.384344
I67.png,I67_17_05.png,17,5,1.024,2.13,0.38038935,0.50328538,60.576191
I67.png,I67_18_01.png,18,1,0.833,4.2,0.01573346,0.02415953,12.245297
I67.png,I67_18_02.png,18,2,0.716,4.43,0.00402169,0.00860355,6.286883
I67.png,I67_18_03.png,18,3,0.442,4.73,0.0,0.0,0.0
I67.png,I67_18_04.png,18,4,0.706,4.37,0.00719047,0.03111763,9.460867
I67.png,I67_18_05.png,18,5,0.716,3.94,0.02937518,0.07843049,19.610481
I67.png,I67_19_01.png,19,1,0.605,4.37,0.00542334,0.00945594,5.106791
I67.png,I67_19_02.png,19,2,0.63,3.91,0.01935065,0.02744975,9.205867
I67.png,I67_19_03.png,19,3,0.629,3.27,0.03328228,0.05751697,10.000463
I67.png,I67_19_04.png,19,4,0.516,2.0,0.13243281,0.18188599,21.028461
I67.png,I67_19_05.png,19,5,0.49,1.4,0.28169601,0.30880761,30.854311
I67.png,I67_20_01.png,20,1,0.8440000000000001,4.23,0.03152799,0.04139552,38.712624
I67.png,I67_20_02.png,20,2,0.745,4.33,0.07931728,0.06029507,49.166431
I67.png,I67_20_03.png,20,3,1.213,3.83,0.11647089999999999,0.08360165,50.969147
I67.png,I67_20_04.png,20,4,1.075,2.1,0.13151434,0.08958287,51.596169
I67.png,I67_20_05.png,20,5,1.176,3.13,0.16169178,0.09814468,49.298698
I67.png,I67_21_01.png,21,1,0.929,4.07,0.07738732,0.13977865,20.804667000000002
I67.png,I67_21_02.png,21,2,0.884,2.53,0.08960833,0.16134868,22.813955
I67.png,I67_21_03.png,21,3,0.9209999999999999,2.47,0.07092673,0.14107802,27.713612
I67.png,I67_21_04.png,21,4,0.727,2.07,0.09214674,0.16362221,32.03672
I67.png,I67_21_05.png,21,5,0.4,1.2,0.27124689,0.29211688,48.672492999999996
I67.png,I67_22_01.png,22,1,0.4,4.8,0.0046424,0.02951348,4.866369000000001
I67.png,I67_22_02.png,22,2,0.5589999999999999,4.57,0.00687029,0.03965327,8.948286999999999
I67.png,I67_22_03.png,22,3,0.65,4.33,0.01124937,0.052262199999999995,10.965506
I67.png,I67_22_04.png,22,4,0.792,4.2,0.01968627,0.07151827,13.942169
I67.png,I67_22_05.png,22,5,0.955,3.23,0.03983765,0.10366262,16.056679000000003
I67.png,I67_23_01.png,23,1,1.087,3.53,0.02179802,0.03678693,74.89089200000001
I67.png,I67_23_02.png,23,2,0.718,2.13,0.06466016,0.05247522,77.126923
I67.png,I67_23_03.png,23,3,0.846,2.53,0.11773783,0.08150676,77.534592
I67.png,I67_23_04.png,23,4,1.22,2.33,0.12567268,0.07487223,98.435417
I67.png,I67_23_05.png,23,5,1.08,2.03,0.14032413,0.10683614,84.782036
I67.png,I67_24_01.png,24,1,0.92,3.23,0.08244887,0.08121437,21.257685000000002
I67.png,I67_24_02.png,24,2,0.841,2.4,0.22151589,0.17578169,39.177135
I67.png,I67_24_03.png,24,3,0.746,1.9,0.36851598,0.25523208,52.977264
I67.png,I67_24_04.png,24,4,0.5589999999999999,1.43,0.76471294,0.42903469,89.839821
I67.png,I67_24_05.png,24,5,0.34,1.13,1.28372252,0.61542856,133.297958
I67.png,I67_25_01.png,25,1,0.92,3.23,0.10179142,0.11430192,22.200157
I67.png,I67_25_02.png,25,2,0.48200000000000004,4.03,0.0537948,0.06523387,15.849979000000001
I67.png,I67_25_03.png,25,3,0.727,4.07,0.01951844,0.02466155,9.283681
I67.png,I67_25_04.png,25,4,0.883,3.77,0.02733214,0.02156382,9.331431
I67.png,I67_25_05.png,25,5,1.062,3.27,0.13820120000000002,0.09242986,21.330502
I68.png,I68_01_01.png,1,1,0.47100000000000003,4.67,2.18e-06,0.0,0.0
I68.png,I68_01_02.png,1,2,0.65,4.33,0.00499539,0.01443197,1.717165
I68.png,I68_01_03.png,1,3,0.7120000000000001,2.6,0.04571317,0.11515254,6.676753999999999
I68.png,I68_01_04.png,1,4,0.537,1.67,0.12810042,0.22874925,20.598539000000002
I68.png,I68_01_05.png,1,5,0.373,1.17,0.30677477,0.33855664,99.750069
I68.png,I68_02_01.png,2,1,0.7120000000000001,3.6,0.01765623,0.05488892,3.4611059999999996
I68.png,I68_02_02.png,2,2,0.792,2.2,0.06506629,0.16046701,8.992672
I68.png,I68_02_03.png,2,3,0.5,1.5,0.16931432,0.27327749,30.277671999999995
I68.png,I68_02_04.png,2,4,0.43799999999999994,1.26,0.25151971,0.32027214,71.787888
I68.png,I68_02_05.png,2,5,0.24600000000000002,1.06,0.32130051,0.34762529,89.816437
I68.png,I68_03_01.png,3,1,0.5589999999999999,4.57,2.18e-06,0.0,0.0
I68.png,I68_03_02.png,3,2,0.978,4.1,0.015887000000000002,0.04597993,3.828956
I68.png,I68_03_03.png,3,3,0.8440000000000001,2.43,0.03575349,0.08029667,6.882649000000001
I68.png,I68_03_04.png,3,4,0.73,2.0,0.06792024,0.13086343,11.400499
I68.png,I68_03_05.png,3,5,0.611,1.4,0.15636034,0.22820696,31.059317
I68.png,I68_04_01.png,4,1,0.616,4.43,0.00311574,0.01545769,7.3287
I68.png,I68_04_02.png,4,2,0.9840000000000001,3.03,0.11661989,0.10175452,62.840561
I68.png,I68_04_03.png,4,3,0.7609999999999999,1.77,0.17387764,0.15250854,46.056709000000005
I68.png,I68_04_04.png,4,4,0.718,1.47,0.28206243,0.20914262,56.892078000000005
I68.png,I68_04_05.png,4,5,0.526,1.3,0.65711226,0.38839587,180.934723
I68.png,I68_05_01.png,5,1,0.8540000000000001,4.07,0.04227578,0.12664814,11.911423
I68.png,I68_05_02.png,5,2,0.86,2.17,0.11150032,0.1682639,26.611760999999998
I68.png,I68_05_03.png,5,3,0.6709999999999999,1.5,0.14312265,0.1757269,32.976177
I68.png,I68_05_04.png,5,4,0.616,1.77,0.13741536,0.17261076,27.277991999999998
I68.png,I68_05_05.png,5,5,0.616,1.77,0.16025494,0.17346765,35.008167
I68.png,I68_06_01.png,6,1,1.057,3.5,0.03221104,0.20174648,10.323739
I68.png,I68_06_02.png,6,2,0.9890000000000001,3.43,0.03723343,0.20873476,10.167126
I68.png,I68_06_03.png,6,3,0.831,3.1,0.05035243,0.22784266,13.943292999999999
I68.png,I68_06_04.png,6,4,0.875,2.97,0.06487709,0.24092732,23.018167000000002
I68.png,I68_06_05.png,6,5,0.7659999999999999,2.16,0.11847075,0.32918064,25.46336
I68.png,I68_07_01.png,7,1,0.892,2.73,0.0759909,0.07095656,43.586487
I68.png,I68_07_02.png,7,2,0.998,2.27,0.14496265,0.11922413,59.561829
I68.png,I68_07_03.png,7,3,0.8540000000000001,2.07,0.18960537,0.147697,67.010582
I68.png,I68_07_04.png,7,4,0.9570000000000001,1.87,0.24120903,0.17896624,74.158234
I68.png,I68_07_05.png,7,5,0.618,1.47,0.47593739999999995,0.27241199,87.730347
I68.png,I68_08_01.png,8,1,0.64,4.7,2.18e-06,0.0,0.0
I68.png,I68_08_02.png,8,2,0.9640000000000001,3.27,0.05799342,0.04492766,33.052692
I68.png,I68_08_03.png,8,3,0.992,2.5,0.11502717,0.0988404,55.915459
I68.png,I68_08_04.png,8,4,0.833,1.8,0.19829058,0.15903888,44.814095
I68.png,I68_08_05.png,8,5,0.6990000000000001,1.67,0.56036696,0.31863081,68.28070100000001
I68.png,I68_09_01.png,9,1,0.537,4.67,0.01098821,0.0575567,4.655656
I68.png,I68_09_02.png,9,2,0.792,4.2,0.03191387,0.13117876,6.917730000000001
I68.png,I68_09_03.png,9,3,1.064,3.65,0.05093379,0.15265557,9.29021
I68.png,I68_09_04.png,9,4,0.892,2.07,0.13207594,0.2326201,15.663198000000001
I68.png,I68_09_05.png,9,5,0.442,1.27,0.27396932,0.32039612,40.786559999999994
I68.png,I68_10_01.png,10,1,0.7020000000000001,4.2,0.0215981,0.08510953,4.676926
I68.png,I68_10_02.png,10,2,0.718,4.13,0.02546226,0.09459307,5.163104
I68.png,I68_10_03.png,10,3,0.879,3.6,0.03971197,0.12225984,6.60918
I68.png,I68_10_04.png,10,4,0.875,1.97,0.1608192,0.25022627,16.933538000000002
I68.png,I68_10_05.png,10,5,0.423,1.23,0.30872108,0.31487332,24.524862
I68.png,I68_11_01.png,11,1,0.907,3.9,0.02648896,0.19252273,8.088233
I68.png,I68_11_02.png,11,2,0.772,3.07,0.04970582,0.26289029999999997,11.291202
I68.png,I68_11_03.png,11,3,0.8540000000000001,2.73,0.07131515,0.30573619,12.359511
I68.png,I68_11_04.png,11,4,0.653,2.8,0.11003137,0.36163409,16.616282
I68.png,I68_11_05.png,11,5,0.637,2.17,0.18997799,0.43772205,21.928566
I68.png,I68_12_01.png,12,1,0.65,4.33,0.00730817,0.0851156,4.630605999999999
I68.png,I68_12_02.png,12,2,0.98,3.2,0.03358994,0.22463141,10.380872
I68.png,I68_12_03.png,12,3,1.048,2.97,0.06263575,0.29667866,13.568883
