image,dst_type,dst_idx,dst_lev,dmos_std,dmos,DSSIM,SSIMULACRA,Butteraugli
woman,fnoise,4,2,0.120431193577663,0.26238781645277304,0.03005832,0.05089263,10.106536
woman,fnoise,4,3,0.163451691563521,0.490339473126831,0.09094739,0.12203474,14.884623999999999
woman,fnoise,4,4,0.141989629075659,0.6380114314070179,0.23213392,0.23278939,24.699907
woman,fnoise,4,5,0.117640459610861,0.74191988064401,0.49639914,0.36417836,36.613811
woman,BLUR,5,1,0.075481164892194,0.0864397272238223,0.00404978,0.0105152,1.728791
woman,BLUR,5,2,0.0641957177056192,0.19805297524303,0.01690654,0.04038523,4.0365720000000005
woman,BLUR,5,3,0.153723098643153,0.419918055531188,0.06443642,0.11482173,9.868188
woman,BLUR,5,4,0.0975060659989705,0.616310440064219,0.25962499,0.26651047,49.204639
woman,BLUR,5,5,0.0234880515376884,0.8339201364401241,0.94754946,0.45512470000000005,143.82759099999998
woman,contrast,6,1,0.0989103410217394,0.0683545728540736,0.00985208,0.04645303,5.833324
woman,contrast,6,2,0.0909480516713593,0.172780137321624,0.06253334,0.09505164,14.619735999999998
woman,contrast,6,3,0.188155860447527,0.40934169222035294,0.32424696,0.22773349,35.768887
woman,contrast,6,4,0.22565165342246,0.468556455134406,0.50970811,0.29994366,46.445759
