refnames_all,orgs,dist_img,dst_type,dmos_std,dmos_new,DSSIM,SSIMULACRA,Butteraugli
sailing2.bmp,0,img114.bmp,fastfading,2.657067173155523,33.72183274128713,0.01532857,0.08208652,18.641994
sailing2.bmp,0,img115.bmp,fastfading,3.9701638514948523,29.190695911377848,0.01034025,0.03377514,11.939682
cemetry.bmp,0,img116.bmp,fastfading,2.4406541814442306,101.10825291523571,1.90474413,0.61907488,195.957916
cemetry.bmp,0,img117.bmp,fastfading,2.7391242575062376,78.21645963703683,0.64192635,0.43033938,127.210274
cemetry.bmp,0,img118.bmp,fastfading,3.1351943888756497,60.8486362170736,0.14275545,0.19729011,32.41066
cemetry.bmp,0,img119.bmp,fastfading,1.9554300152977395,8.316406055870281,0.01021004,0.04307778,3.547806
cemetry.bmp,0,img120.bmp,fastfading,3.1285980626516863,86.77278366007693,1.06788524,0.50676579,191.534393
manfishing.bmp,0,img121.bmp,fastfading,2.325699329664588,60.250015561555244,0.1585365,0.21051791,34.027821
manfishing.bmp,0,img122.bmp,fastfading,3.3145174194112403,68.1452285836704,0.20977101,0.2940928,33.809738
manfishing.bmp,0,img123.bmp,fastfading,2.8952341283739447,41.420846502466745,0.06028979,0.16851922,38.482258
manfishing.bmp,0,img124.bmp,fastfading,2.9628292631897124,15.137590014892428,0.12180057,0.1013484,15.835307
manfishing.bmp,0,img125.bmp,fastfading,2.405503147670406,7.880271887900541,0.00309695,0.01908818,2.744598
sailing3.bmp,0,img126.bmp,fastfading,3.6091856402698874,72.89473698628494,0.22651956,0.24656745,64.754379
sailing3.bmp,0,img127.bmp,fastfading,3.6629143010648098,21.24627124932043,0.04326094,0.05369217,17.918606
sailing3.bmp,0,img128.bmp,fastfading,2.684285414256129,21.11139930138125,0.01008722,0.04181735,14.062602
sailing3.bmp,0,img129.bmp,fastfading,2.5417904638309805,8.934551287688677,0.00260951,0.02112152,2.911467
sailing3.bmp,0,img130.bmp,fastfading,2.575154665777079,9.347234220443333,0.00280358,0.01994377,3.927384
churchandcapitol.bmp,0,img131.bmp,fastfading,2.409537455484973,104.70492246757584,1.71151508,0.61048107,193.499557
churchandcapitol.bmp,0,img132.bmp,fastfading,2.6572868615072904,101.3192233316755,1.22033296,0.48471273,194.404053
churchandcapitol.bmp,0,img133.bmp,fastfading,3.191022867828171,15.0356065260457,0.01800613,0.04086021,12.736593
churchandcapitol.bmp,0,img134.bmp,fastfading,2.548192727180563,17.1034743529604,0.00761722,0.04297116,6.109398
churchandcapitol.bmp,0,img135.bmp,fastfading,3.4966203320989897,38.976724838748005,0.02889684,0.07818194,7.506083
monarch.bmp,0,img136.bmp,fastfading,2.975757582916927,65.49515916274478,0.21002524,0.18753545,112.760887
monarch.bmp,0,img137.bmp,fastfading,2.568297687884678,48.792583586716695,0.04981372,0.08748675,26.498909
monarch.bmp,0,img138.bmp,fastfading,2.5036021190743174,27.265533499406082,0.01152295,0.03773123,11.156019
monarch.bmp,0,img139.bmp,fastfading,2.133388254236195,7.027264242310558,0.00347134,0.01896261,9.295834
monarch.bmp,0,img140.bmp,fastfading,2.9089051379750694,9.283473183604272,0.00930429,0.02310728,10.108685
sailing4.bmp,0,img141.bmp,fastfading,3.2254810344107865,71.64224760757007,0.22580923,0.2591296,45.610035
sailing4.bmp,0,img142.bmp,fastfading,4.228283455349321,53.05297800439078,0.05968268,0.10985296,19.227343
sailing4.bmp,0,img143.bmp,fastfading,3.2983697406123293,35.23314372392792,0.02606046,0.08237026,9.00625
sailing4.bmp,0,img144.bmp,fastfading,4.190307991229467,56.34115606262271,0.06271695,0.13125504,18.194332
sailing4.bmp,0,img145.bmp,fastfading,4.626759343126753,34.05021940048932,0.02447036,0.09358395,10.215953
