ref_img,dist_img,dst_type,dst_lev,var,dmos,DSSIM,SSIMULACRA,Butteraugli,Butteraugli_XL,Butteraugli_XL_3m,Butteraugli_XL_2s,Butteraugli_XL_3s,Butteraugli_XL_6s,Butteraugli_XL_12s
I71.png,I71_25_01.png,25,1,0.7809999999999999,3.3,0.052682000000000014,0.09677238,19.210571,30.5675086975,18.665747,15.210206,16.317953,18.650008,21.02928
I71.png,I71_25_02.png,25,2,0.8140000000000001,3.73,0.02662737,0.05436579,14.111546,19.8655471802,12.573947,10.479181,11.160225,12.592658,13.968959
I71.png,I71_25_03.png,25,3,0.667,4.23,0.00953511,0.02153306,8.412015,11.1978378296,7.118264,5.943403,6.318962,7.123335,7.912495
I71.png,I71_25_04.png,25,4,0.526,4.3,0.01177366,0.01989493,9.124632,11.8081541061,7.064667,5.905705,6.275879,7.067409,7.850713
I71.png,I71_25_05.png,25,5,0.7609999999999999,3.77,0.05282558,0.0760221,18.773104,23.1641921997,14.203965,11.936051,12.651911,14.204118,15.755867
I72.png,I72_01_01.png,1,1,0.745,4.33,2.217e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I72.png,I72_01_02.png,1,2,0.772,4.27,0.0030107,0.00660259,2.984628,2.6606960297,1.086145,0.593149,0.741008,1.069276,1.448152
I72.png,I72_01_03.png,1,3,0.752,2.63,0.02905113,0.05307365,8.462271000000001,7.1820716858,2.935541,1.843947,2.172529,2.88556,3.748533
I72.png,I72_01_04.png,1,4,0.687,1.83,0.10248103,0.13176315,25.631817,17.7458515167,7.338712,4.556601,5.367728,7.168628,9.479781
I72.png,I72_01_05.png,1,5,0.18,1.03,0.30974816,0.23658288,117.20179,83.1626968384,26.563201,14.064425,17.446419,25.37584,36.867343
I72.png,I72_02_01.png,2,1,0.67,3.47,0.01015193,0.02285092,5.422835,4.6003065109,1.846397,1.073373,1.30479,1.814335,2.420065
I72.png,I72_02_02.png,2,2,0.907,2.33,0.04156691,0.07513083,10.210833,8.8840055466,3.59829,2.283173,2.674261,3.529679,4.59093
I72.png,I72_02_03.png,2,3,0.611,1.6,0.14145817,0.16704387,34.738991,29.7850074768,10.303901,5.837044,6.977007,9.774518,14.160179
I72.png,I72_02_04.png,2,4,0.442,1.27,0.2390109,0.21773301,77.423836,49.6232795715,18.012529,9.925771,12.146901,17.383661,24.507026
I72.png,I72_02_05.png,2,5,0.34,1.13,0.32678927,0.24538666,113.750381,77.384552002,25.261376,13.336334,16.535796,24.10554,35.142793
I72.png,I72_03_01.png,3,1,0.618,4.53,2.217e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I72.png,I72_03_02.png,3,2,0.727,4.07,0.00637533,0.01459154,4.563285,3.7759590149,1.531937,0.857429,1.061927,1.506944,2.026938
I72.png,I72_03_03.png,3,3,0.772,2.93,0.02905144,0.05498819,9.83954,8.7603445053,3.187476,1.745572,2.157603,3.104043,4.300781
I72.png,I72_03_04.png,3,4,0.539,1.9,0.07085964,0.10161026,22.18519,19.8442077637,6.267984,3.105511,3.832259,5.868099,9.103595
I72.png,I72_03_05.png,3,5,0.5,1.5,0.13347017,0.14740625,47.528355,33.0946388245,11.336522,5.390477,6.915561,10.865396,16.22861
I72.png,I72_04_01.png,4,1,0.68,4.27,0.00096111,0.00616321,3.810038,5.2444472313,1.350224,0.267713,0.453016,1.227532,2.370123
I72.png,I72_04_02.png,4,2,1.048,2.63,0.02312858,0.02349393,28.928022,32.9970016479,18.442744,13.747432,15.370723,18.399981,21.557529
I72.png,I72_04_03.png,4,3,1.062,2.07,0.07838081,0.05647594,41.564175,50.5371780396,33.784442,27.023084,29.562139,33.947053,37.844135
I72.png,I72_04_04.png,4,4,0.7190000000000001,1.5,0.1081569,0.0782843,54.82275799999999,82.4383621216,40.183051,31.21177,33.833718,39.088038,47.627396
I72.png,I72_04_05.png,4,5,0.6629999999999999,1.6,0.14560168,0.10319543,138.594437,218.3181915283,87.019226,37.916419,45.723836,84.076296,131.257547
I72.png,I72_05_01.png,5,1,0.82,4.17,0.01310475,0.04101172,14.076084,9.084274292,2.818586,1.307606,1.745417,2.681118,4.029223
I72.png,I72_05_02.png,5,2,0.872,2.2,0.06265317,0.09219858,29.040415000000007,22.721786499,8.057013,3.456808,4.822624,7.820711,11.527703
I72.png,I72_05_03.png,5,3,0.616,1.57,0.1116755,0.10678381,45.594505,40.2836875916,13.689102,5.678612,7.97822,13.27581,19.813277
I72.png,I72_05_04.png,5,4,0.49,1.4,0.1245443,0.11716537,45.049461,48.4744300842,16.9144,6.692964,9.535512,16.350582,24.857107
I72.png,I72_05_05.png,5,5,0.442,1.27,0.13098317,0.12162364,59.175465,64.9884414673,20.763179,7.607546,11.132905,19.802173,31.354459
I72.png,I72_06_01.png,6,1,0.727,4.07,0.01614642,0.12166884,9.210078,8.0017938614,2.556478,1.747615,1.864696,2.318818,3.48592
I72.png,I72_06_02.png,6,2,0.7340000000000001,3.83,0.01946959,0.12678606,9.400774,10.2842969894,3.333703,1.907007,2.078768,2.992119,4.930221
I72.png,I72_06_03.png,6,3,0.943,3.1,0.02672571,0.14435145,20.094898,24.0471038818,6.386579,2.79741,3.055299,5.451454,10.652984
I72.png,I72_06_04.png,6,4,0.737,2.7,0.05040396,0.21685918,19.591892,23.2149753571,7.044289,4.145451,4.428903,6.130462,10.573501
I72.png,I72_06_05.png,6,5,0.898,2.17,0.07771066,0.28605689,21.880478,23.9245071411,8.490783,6.13806,6.553526,7.886331,11.032492
I72.png,I72_07_01.png,7,1,1.083,2.4,0.01342139,0.01863462,44.064034,56.2482719421,23.574962,7.842747,12.071814,23.749266,34.903807
I72.png,I72_07_02.png,7,2,1.1,2.7,0.02483357,0.03331427,60.199726,74.1842193604,31.425854,10.46538,16.119638,31.688173,46.469751
I72.png,I72_07_03.png,7,3,0.929,2.27,0.03200536,0.04231138,68.579872,82.8522491455,35.002775,11.714841,17.982597,35.293012,51.732716
I72.png,I72_07_04.png,7,4,1.016,2.37,0.04022751,0.052092499999999986,74.220352,91.0060348511,38.500106,12.930802,19.798339,38.81504,56.886939
I72.png,I72_07_05.png,7,5,0.8440000000000001,2.23,0.09210228,0.09924399,88.898178,108.692855835,45.130255,19.119089,24.499062,44.871622,66.020082
I72.png,I72_08_01.png,8,1,0.745,4.33,2.217e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I72.png,I72_08_02.png,8,2,0.8690000000000001,3.33,0.01036717,0.01280763,21.036709,23.9132919312,11.438371,7.550105,8.60973,11.077039,14.628343
I72.png,I72_08_03.png,8,3,0.8,2.6,0.03356842,0.03120787,30.501581,35.4633026123,18.731778,13.860313,15.48478,18.593312,22.117242
I72.png,I72_08_04.png,8,4,0.586,1.3,0.13896039,0.07709437,42.193497,52.2612533569,33.408798,26.999469,29.386652,33.536652,37.303088
I72.png,I72_08_05.png,8,5,0.418,1.23,0.2554349,0.12606528,81.238396,190.4228515625,60.324224,33.201119,36.28207,52.097867,92.592733
I72.png,I72_09_01.png,9,1,0.763,4.47,0.00585214,0.02613814,2.641327,2.4831755161,1.085511,0.865871,0.923424,1.060004,1.273105
I72.png,I72_09_02.png,9,2,0.5539999999999999,4.4,0.02065949,0.05804809,5.889492,5.6674675941,2.120976,1.633773,1.732178,2.014215,2.616535
I72.png,I72_09_03.png,9,3,0.7040000000000001,4.06,0.03404811,0.07817249,8.058856,6.996014595,2.821431,2.133265,2.274303,2.699503,3.490486
I72.png,I72_09_04.png,9,4,0.86,2.17,0.10808996,0.14030479999999998,17.664875,15.4142417908,6.020917,4.219135,4.572197,5.691187,7.799369
I72.png,I72_09_05.png,9,5,0.49,1.4,0.26198297,0.21716024,31.440483,31.1489944458,10.869886,7.469847,8.153234,10.229539,14.226885
I72.png,I72_10_01.png,10,1,0.898,4.17,0.01529282,0.0503358,3.853415,3.4646482468,1.504346,1.329358,1.362791,1.462676,1.687571
I72.png,I72_10_02.png,10,2,0.912,4.03,0.01826549,0.05575261,4.121805,3.514159441,1.643119,1.466761,1.502998,1.608581,1.817779
I72.png,I72_10_03.png,10,3,0.746,3.9,0.02907696,0.0729894,5.574512,4.7877435684,2.117607,1.887068,1.932877,2.065825,2.35412
I72.png,I72_10_04.png,10,4,0.778,1.83,0.13315456,0.17022017,13.809317000000002,13.209192276,5.983766,4.884186,5.087338,5.734732,7.129227
I72.png,I72_10_05.png,10,5,0.6629999999999999,1.4,0.28135632,0.23388743,22.872835,28.9045562744,13.463886,9.121176,10.030864,13.041735,17.319058
I72.png,I72_11_01.png,11,1,0.727,3.93,0.0230806,0.14754754,5.967045,3.209993124,1.704418,1.505893,1.55827,1.684746,1.870239
I72.png,I72_11_02.png,11,2,0.8059999999999999,3.5,0.04319708,0.21755558,8.353305,3.7726771832,2.112164,1.92301,1.969034,2.087692,2.279766
I72.png,I72_11_03.png,11,3,0.966,3.0,0.06084948,0.26411731,9.908758,4.5482311249,2.401691,2.217137,2.260161,2.375182,2.569729
I72.png,I72_11_04.png,11,4,0.7190000000000001,2.5,0.09181253,0.32468436,11.696826,5.2144489288,2.933277,2.67359,2.725495,2.881515,3.192821
I72.png,I72_11_05.png,11,5,0.745,2.33,0.15692233,0.40869368,15.619542,7.5053868294,4.177026,3.549157,3.668007,4.075413,4.787658
I72.png,I72_12_01.png,12,1,0.64,4.3,0.00641284,0.05629387,3.618444,2.0878503323,1.10217,0.934631,0.98237,1.089687,1.234452
I72.png,I72_12_02.png,12,2,0.884,3.53,0.02904891,0.17569007,6.871101,3.4433572292,1.885452,1.690388,1.740258,1.863812,2.052286
I72.png,I72_12_03.png,12,3,0.92,3.23,0.05321481,0.24886159,9.26941,4.1119513512,2.329441,2.148259,2.190534,2.303677,2.49411
I72.png,I72_12_04.png,12,4,0.836,2.63,0.09461814,0.33099281,12.387016,5.5204195976,2.990453,2.749498,2.798031,2.942819,3.230509
I72.png,I72_12_05.png,12,5,0.7,2.1,0.12855293,0.3806692,14.493172,6.8614573479,3.663474,3.215634,3.291544,3.558396,4.140484
I72.png,I72_13_01.png,13,1,0.884,3.87,0.01142852,0.02491968,19.540482,11.0028438568,2.818909,0.686534,1.12131,2.557203,4.778215
I72.png,I72_13_02.png,13,2,0.657,2.97,0.03521738,0.07135752,14.642868,9.345407486,3.042259,1.453562,1.815614,2.878624,4.432538
I72.png,I72_13_03.png,13,3,0.752,2.63,0.06345046,0.11822165,19.761749,12.6304073334,3.951475,2.114078,2.501318,3.715147,5.637961
I72.png,I72_13_04.png,13,4,0.737,2.3,0.10300391,0.20438147,21.948387,17.0791053772,5.320536,2.99443,3.424614,4.925145,7.61185
I72.png,I72_13_05.png,13,5,0.746,2.1,0.14118275,0.25785328,28.317177,19.6285362244,6.854138,3.974872,4.624277,6.555429,9.382708
I72.png,I72_14_01.png,14,1,0.789,4.33,0.01448242,0.11537029,5.591911,2.8883328438,1.522068,1.258701,1.345875,1.510851,1.709477
I72.png,I72_14_02.png,14,2,0.716,3.23,0.06048899,0.27472127,10.236554,4.6070747375,2.450316,2.109556,2.219503,2.432442,2.699001
I72.png,I72_14_03.png,14,3,0.8370000000000001,2.52,0.10392633,0.35362619,15.423735999999998,5.7240657806,3.049112,2.605413,2.73228,3.003977,3.411078
I72.png,I72_14_04.png,14,4,0.616,2.43,0.16953621,0.43004846,17.390873000000006,7.1126499176,3.945109,3.257624,3.427238,3.858695,4.549394
I72.png,I72_14_05.png,14,5,0.69,1.7,0.3051953,0.54337993,24.781126,10.5850639343,5.758636,4.57107,4.854966,5.637945,6.782996
I72.png,I72_15_01.png,15,1,0.7609999999999999,3.77,0.05767641,0.11052308,12.112117,9.4162111282,4.629742,3.761529,3.944977,4.506077,5.43817
I72.png,I72_15_02.png,15,2,0.746,2.9,0.1102817,0.16459712,15.31082,12.7092695236,5.879985,4.839523,5.067098,5.730676,6.84218
I72.png,I72_15_03.png,15,3,0.884,2.47,0.14434711,0.19918023,17.742857,13.468457222,7.278834,6.490856,6.688231,7.193927,7.954345
I72.png,I72_15_04.png,15,4,0.607,1.77,0.22861483,0.28209145,21.822678,16.9325561523,8.98359,8.048614,8.289742,8.898653,9.762373
I72.png,I72_15_05.png,15,5,0.496,1.57,0.31341588,0.36749782,28.954374,17.0662822723,11.217257,10.240953,10.516016,11.161038,11.974717
I72.png,I72_16_01.png,16,1,0.496,4.57,0.00407105,0.00480115,4.9936620000000005,8.967130661,5.536033,4.368819,4.724056,5.507838,6.376206
I72.png,I72_16_02.png,16,2,0.816,4.0,0.01671043,0.01559053,10.33649,17.3110656738,10.778898,8.566539,9.237647,10.723875,12.375172
I72.png,I72_16_03.png,16,3,0.83,3.33,0.07431202,0.05758559,19.881054,32.3676071167,20.532998,16.580615,17.751832,20.417821,23.42934
I72.png,I72_16_04.png,16,4,0.907,2.33,0.33990875,0.19701074,38.862511,56.9115753174,35.302034,30.815777,31.973808,34.885043,39.047251
I72.png,I72_16_05.png,16,5,0.711,1.55,0.59329359,0.29424054,62.356182,125.5681152344,57.831939,44.941144,48.006479,56.014147,69.475191
I72.png,I72_17_01.png,17,1,0.563,4.5,0.00105145,0.00174088,2.632133,4.6343083382,2.829204,2.237882,2.417831,2.815298,3.254481
I72.png,I72_17_02.png,17,2,0.5589999999999999,4.43,0.00396609,0.00594754,5.369796,9.6014213562,5.83564,4.586267,4.965913,5.806738,6.734268
I72.png,I72_17_03.png,17,3,0.49,4.6,0.01568734,0.023197,11.05872,19.5207176208,11.829865,9.292403,10.065552,11.769702,13.654341
I72.png,I72_17_04.png,17,4,0.6990000000000001,3.67,0.06575907,0.09418414,22.562462,40.4912605286,24.522614,19.174169,20.809862,24.395768,28.362213
I72.png,I72_17_05.png,17,5,0.748,2.2,0.27714236,0.26476823,55.193504,78.4517822266,49.517666,38.838583,42.097659,49.247119,57.208222
I72.png,I72_18_01.png,18,1,0.763,3.47,0.04465708,0.06035225,16.777864,28.9526939392,14.310967,12.390084,12.699402,13.703605,16.529895
I72.png,I72_18_02.png,18,2,0.616,4.23,0.0107115,0.01960194,7.334181,14.6552009583,7.522022,6.614673,6.743306,7.167805,8.654955
I72.png,I72_18_03.png,18,3,0.619,4.5,2.217e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I72.png,I72_18_04.png,18,4,0.7340000000000001,4.17,0.00631571,0.03842419,8.884369,14.4297027588,8.178318,5.355511,6.382188,8.233901,9.918864
I72.png,I72_18_05.png,18,5,0.921,3.87,0.02477418,0.08086184,17.433973,25.7707023621,14.960225,9.9841,11.764711,15.060489,18.055475
I72.png,I72_19_01.png,19,1,0.6,4.2,0.00474525,0.01364356,5.553842,7.7968530655,4.465093,3.408787,3.657215,4.37567,5.362393
I72.png,I72_19_02.png,19,2,0.7120000000000001,3.6,0.02016542,0.03276905,9.882133,14.2918586731,8.55921,7.173658,7.512836,8.384174,9.780619
I72.png,I72_19_03.png,19,3,0.847,2.5,0.04192747,0.0621724,15.889094,20.7753486633,11.754469,8.551165,9.342198,11.591435,14.329773
I72.png,I72_19_04.png,19,4,0.562,1.53,0.09289921,0.12370573,23.752043,15.6454706192,9.295374,8.601904,8.791895,9.236779,9.857447
I72.png,I72_19_05.png,19,5,0.458,1.3,0.20855596,0.22244206,86.740875,81.5938110352,22.293236,8.613007,9.896004,19.647297,37.336406
I72.png,I72_20_01.png,20,1,0.667,4.43,0.03281306,0.04042177,69.58040600000001,47.2658042908,12.27833,2.172002,4.415567,11.317286,21.102137
I72.png,I72_20_02.png,20,2,0.978,3.9,0.054392099999999985,0.05349583,63.03205500000001,58.9056167603,16.358415,3.23261,6.255308,15.41492,27.405016
I72.png,I72_20_03.png,20,3,0.79,3.9,0.06222354,0.05892262,63.701313,53.3779907227,15.365898,3.519236,6.33922,14.460994,25.29748
I72.png,I72_20_04.png,20,4,1.2,3.6,0.11164159,0.07896528,76.206734,55.0580863953,15.765467,4.227284,7.010421,14.739545,25.546436
I72.png,I72_20_05.png,20,5,1.106,4.1,0.09674492,0.06693123,67.32178499999999,55.1939239502,15.417113,3.723768,6.319639,14.267531,25.664169
I72.png,I72_21_01.png,21,1,1.031,3.73,0.06461668,0.10174161,25.406096,16.7620563507,5.279246,2.818934,3.390321,4.96664,7.480778
I72.png,I72_21_02.png,21,2,0.752,2.37,0.06645185,0.10401268,22.747173,13.30423069,4.892858,2.894924,3.381136,4.672415,6.625023
I72.png,I72_21_03.png,21,3,0.8220000000000001,1.97,0.05782093,0.09341224,21.517929,13.7486610413,4.696732,2.692972,3.14441,4.395097,6.550689
I72.png,I72_21_04.png,21,4,0.68,2.07,0.07144148,0.1065115,24.026306,14.4399585724,5.009748,2.923091,3.38408,4.710506,6.934657
I72.png,I72_21_05.png,21,5,0.423,1.23,0.21051231,0.20554353,49.559738,35.8003082275,11.189241,5.882599,7.06655,10.373432,16.12774
I72.png,I72_22_01.png,22,1,0.619,4.5,0.00965566,0.03964806,6.197757,8.5616559982,3.668962,2.949784,3.063396,3.47359,4.469901
I72.png,I72_22_02.png,22,2,0.746,4.1,0.01438782,0.05377188,8.059583,9.4135293961,4.472847,3.714566,3.83861,4.274499,5.305432
I72.png,I72_22_03.png,22,3,0.884,3.87,0.01816141,0.06500207,10.048871,12.6200666428,5.745526,4.489654,4.759929,5.588576,6.888072
I72.png,I72_22_04.png,22,4,1.118,3.53,0.03615704,0.08872411,14.55216,33.1838378906,12.185066,6.24163,7.02032,11.375072,18.159807
I72.png,I72_22_05.png,22,5,0.69,3.3,0.06193751,0.12346899,40.486706,62.738067627,21.916151,8.775649,10.655296,20.824787,34.26837
I72.png,I72_23_01.png,23,1,0.98,2.2,0.03784218,0.04682204,67.892868,94.3517227173,28.139297,5.182755,11.087622,26.886361,46.443906
I72.png,I72_23_02.png,23,2,0.8690000000000001,2.33,0.05888389,0.06871319,88.212013,105.575958252,35.780729,8.458179,16.246922,34.958111,56.137155
I72.png,I72_23_03.png,23,3,0.727,1.93,0.10203507,0.09237425,105.532799,122.6647567749,40.927614,10.120827,18.699032,39.736416,64.347394
I72.png,I72_23_04.png,23,4,0.7020000000000001,1.8,0.14193699,0.09727255,97.889389,117.4644393921,40.601859,11.593461,20.076536,39.696507,62.032536
I72.png,I72_23_05.png,23,5,0.782,1.97,0.1666667,0.11323703,128.562866,136.9857177734,51.590325,15.705461,26.556414,50.853024,77.361538
I72.png,I72_24_01.png,24,1,0.8009999999999999,2.94,0.06645752,0.06299756,20.586241,14.2868747711,5.682363,3.624778,4.165276,5.490247,7.391566
I72.png,I72_24_02.png,24,2,0.748,1.8,0.16916624,0.13649937,31.018341,22.4780845642,9.425007,6.034351,6.937955,9.180709,12.156358
I72.png,I72_24_03.png,24,3,0.667,1.77,0.27303963,0.20237379,43.762024,30.1822929382,12.476692,7.923345,9.126069,12.160395,16.143613
I72.png,I72_24_04.png,24,4,0.442,1.27,0.54492783,0.34317651,70.51351899999997,43.7988510132,18.611709,11.98491,13.726542,18.144958,23.963627
I72.png,I72_24_05.png,24,5,0.6990000000000001,1.33,0.92900531,0.48888837,110.282555,53.0064620972,24.740289,16.806932,18.870715,24.127834,31.222319
I72.png,I72_25_01.png,25,1,0.885,2.5,0.07444777,0.11253934,20.871296,26.2219219208,14.487325,12.300478,12.74853,14.097457,16.615989
I72.png,I72_25_02.png,25,2,0.757,3.6,0.03435531,0.06396795,15.301432,18.7261199951,10.350624,8.564839,8.918235,10.042652,12.090985
I72.png,I72_25_03.png,25,3,0.929,4.07,0.01166017,0.02275028,9.219658,11.0033569336,6.137849,4.999764,5.23113,5.958849,7.223567
I72.png,I72_25_04.png,25,4,0.833,4.2,0.01290739,0.01540324,10.251693,11.7036170959,6.515659,5.241813,5.512256,6.330499,7.704223
I72.png,I72_25_05.png,25,5,0.764,3.5,0.05598149,0.04911141,22.004463,25.5849761963,13.329372,10.722402,11.273116,12.926515,15.788484
I73.png,I73_01_01.png,1,1,0.547,4.63,6.32e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I73.png,I73_01_02.png,1,2,0.49,4.6,0.00538844,0.0100662,3.339055,2.9518146515,1.237755,0.82204,0.947042,1.202628,1.563595
I73.png,I73_01_03.png,1,3,0.921,3.13,0.04951634,0.08320049,9.135785,10.0084819794,3.755725,2.552189,2.882179,3.598087,4.786908
I73.png,I73_01_04.png,1,4,0.512,1.93,0.16208993,0.18258016,32.81369,20.9013977051,9.163822,6.133058,6.997833,8.931983,11.56165
I73.png,I73_01_05.png,1,5,0.373,1.17,0.5295135,0.32506233,166.831253,82.2910842896,34.939858,20.529307,24.716548,34.425184,45.677842
I73.png,I73_02_01.png,2,1,0.745,4.33,0.01845038,0.03643591,5.5108169999999985,5.4267911911,2.187431,1.488322,1.696812,2.121676,2.743806
I73.png,I73_02_02.png,2,2,0.698,2.35,0.07045026,0.11710996,12.049924,11.9298601151,4.752222,3.139029,3.57204,4.560674,6.123953
I73.png,I73_02_03.png,2,3,0.653,1.8,0.22482272,0.23334031,62.677639,41.406337738,14.180874,7.842605,9.269493,13.265228,20.007901
I73.png,I73_02_04.png,2,4,0.458,1.3,0.40418875,0.30548353,127.234306,58.4533691406,23.684691,13.754919,16.55343,23.144157,31.356486
I73.png,I73_02_05.png,2,5,0.373,1.17,0.57585928,0.34227847,141.066315,74.5940322876,30.423954,18.346031,21.934038,29.920198,39.417626
I73.png,I73_03_01.png,3,1,0.482,4.63,6.32e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I73.png,I73_03_02.png,3,2,0.716,4.43,0.0086861,0.0226929,5.1658870000000014,5.277618885,1.794082,0.981218,1.182879,1.690304,2.509062
I73.png,I73_03_03.png,3,3,1.016,3.37,0.0390856,0.06305963,10.149429,10.3485927582,3.792877,2.202578,2.612192,3.627439,5.138999
I73.png,I73_03_04.png,3,4,0.7020000000000001,2.2,0.07712005,0.11788207,23.026724,18.799654007,5.935189,3.274313,3.892771,5.518824,8.393971
I73.png,I73_03_05.png,3,5,0.5589999999999999,1.77,0.26074098,0.25040316,68.419724,50.7732772827,16.138283,8.082863,10.003037,15.079876,23.331938
I73.png,I73_04_01.png,4,1,0.5,4.5,0.00220568,0.01223481,3.117627,5.9558959007,1.885294,0.786583,0.994501,1.728663,2.932716
I73.png,I73_04_02.png,4,2,0.836,3.03,0.07302709,0.05468392,43.887218,60.3787612915,29.076922,21.128844,23.316691,28.292103,35.621971
I73.png,I73_04_03.png,4,3,0.948,2.03,0.21743816,0.13558971,43.991096,81.0651092529,38.962262,28.493175,30.818231,37.57477,48.493784
I73.png,I73_04_04.png,4,4,0.823,1.7,0.37303956,0.20239884,92.661247,158.7760009766,69.681926,39.36601,45.94887,67.165058,95.931851
I73.png,I73_04_05.png,4,5,0.49,1.4,0.69728938,0.33438458,164.489716,262.4245605469,150.343244,82.873666,105.864168,152.424995,192.74057
I73.png,I73_05_01.png,5,1,0.929,4.07,0.03426954,0.07914960000000001,14.97613,10.2654380798,3.917941,2.01616,2.600069,3.846591,5.307164
I73.png,I73_05_02.png,5,2,1.194,3.2,0.08148594,0.1228012,27.927717,20.3964157104,7.196251,3.603063,4.628929,6.956026,10.003798
I73.png,I73_05_03.png,5,3,0.952,2.4,0.15891273,0.16913225,37.35833,29.789226532,10.33644,5.373178,6.750229,9.860268,14.398822
I73.png,I73_05_04.png,5,4,1.056,2.47,0.1859281,0.18928405,44.177097,35.6601142883,12.906876,6.386851,8.145572,12.331137,18.243918
I73.png,I73_05_05.png,5,5,0.727,1.73,0.20213543,0.17203308,49.494026,46.475402832,15.485967,7.321006,9.268759,14.208933,22.98021
I73.png,I73_06_01.png,6,1,0.499,4.53,0.013162,0.09891473,8.889593,5.952000618,2.551279,2.007463,2.130035,2.464765,3.059036
I73.png,I73_06_02.png,6,2,0.727,4.27,0.01676646,0.12289423,10.184764,6.5843315125,3.282663,2.373017,2.559785,3.150465,4.137739
I73.png,I73_06_03.png,6,3,0.772,4.07,0.02452545,0.15659446,11.908981,8.6255378723,3.742685,2.990084,3.132226,3.553686,4.542144
I73.png,I73_06_04.png,6,4,0.8029999999999999,3.43,0.05557858,0.25132282,19.451843,11.7315397263,5.33523,4.062651,4.279281,5.03864,6.68777
I73.png,I73_06_05.png,6,5,1.013,3.2,0.09242534,0.32938263,20.05702,25.3421554565,11.002988,8.612904,9.070821,10.464261,13.473882
I73.png,I73_07_01.png,7,1,1.062,3.07,0.0695602,0.05504966,50.02137800000001,86.6921539307,42.853303,28.641252,33.628256,42.833279,52.098374
I73.png,I73_07_02.png,7,2,0.989,2.57,0.12774358,0.09231362,67.12730400000001,122.5361022949,57.344261,37.999453,44.657174,57.130873,70.244736
I73.png,I73_07_03.png,7,3,1.013,2.2,0.16464107,0.11370847,74.87616,137.371307373,63.940477,42.418951,49.823343,63.715432,78.282657
I73.png,I73_07_04.png,7,4,1.048,2.37,0.20655729,0.13596572,82.060905,150.3737640381,70.549424,46.702137,54.857296,70.259036,86.531941
I73.png,I73_07_05.png,7,5,0.687,1.83,0.42665589,0.21739047,106.59269,185.0035705566,87.730774,56.699267,67.377677,87.36854,108.446106
I73.png,I73_08_01.png,8,1,0.5589999999999999,4.57,6.32e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I73.png,I73_08_02.png,8,2,1.011,3.33,0.05207584,0.03498033,35.83720800000001,44.3452186584,23.856288,17.202243,19.641697,23.916082,28.011084
I73.png,I73_08_03.png,8,3,0.836,2.97,0.07779866,0.0621766,37.647202,51.638420105,26.35877,19.894623,21.814412,25.990836,31.271061
I73.png,I73_08_04.png,8,4,0.892,2.07,0.23088847,0.16464524,40.206799,74.1499786377,35.673801,26.626186,28.770348,34.635127,43.615926
I73.png,I73_08_05.png,8,5,0.619,1.94,0.75575893,0.30724651,76.72489200000003,160.1580200195,72.303855,44.948965,52.51235,70.921176,93.478038
I73.png,I73_09_01.png,9,1,0.442,4.73,0.00784126,0.02681469,4.702868,3.97463727,1.471834,1.036315,1.131015,1.397761,1.886726
I73.png,I73_09_02.png,9,2,0.629,3.93,0.03221055,0.06710153,10.299918,9.2196187973,3.201819,2.148143,2.368111,3.035042,4.202306
I73.png,I73_09_03.png,9,3,0.8540000000000001,2.93,0.05158113,0.09095949,14.028281,12.5142393112,4.448547,2.897343,3.18326,4.164564,5.997818
I73.png,I73_09_04.png,9,4,0.653,1.8,0.13756613,0.17904498,27.254929,24.751996994,8.22973,5.264876,5.771755,7.549855,11.367581
I73.png,I73_09_05.png,9,5,0.496,1.43,0.34720687,0.27971157,51.218708,42.1755561829,15.048487,9.629786,10.575686,13.920199,20.649576
I73.png,I73_10_01.png,10,1,0.67,4.53,0.01634685,0.05579426,4.665269,4.7034344673,1.682514,1.383871,1.431452,1.585652,2.030439
I73.png,I73_10_02.png,10,2,0.727,4.07,0.01955067,0.0615993,4.718257,5.0001735687,1.815933,1.51991,1.57097,1.729891,2.146937
I73.png,I73_10_03.png,10,3,0.875,3.63,0.03015677,0.08129747,5.8167,6.6081309319,2.513986,2.004545,2.091579,2.394321,3.056056
I73.png,I73_10_04.png,10,4,0.775,2.0,0.11461504,0.16817383,14.601634,12.4056243896,5.855504,4.737521,4.979369,5.715071,6.87207
I73.png,I73_10_05.png,10,5,0.442,1.27,0.24377658,0.2406741,25.261423,22.096572876,10.056953,7.412589,7.838773,9.474672,12.857414
I73.png,I73_11_01.png,11,1,0.772,3.93,0.02188496,0.1760885,7.323246000000001,3.5197014809,1.815487,1.475182,1.578466,1.800488,2.067508
I73.png,I73_11_02.png,11,2,0.67,3.53,0.04103409,0.25290701,10.964666,4.1527075768,2.249724,1.898966,2.000601,2.230178,2.518393
I73.png,I73_11_03.png,11,3,0.8029999999999999,2.57,0.05878085,0.30171643,12.440558,4.6789412498,2.584681,2.237475,2.332352,2.558163,2.863527
